,Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
289,2021-09-13 01:00:00,20.4,20.58,17.72,20.7,1010,80,0.54,100,overcast clouds
290,2021-09-13 02:00:00,19.98,20.17,18.12,20.15,1010,82,1.27,96,overcast clouds
291,2021-09-13 03:00:00,19.39,19.55,17.57,19.59,1010,83,1.38,54,broken clouds
292,2021-09-13 04:00:00,19.86,19.99,17.57,20.15,1010,80,1.44,84,broken clouds
293,2021-09-13 05:00:00,19.92,20.06,17.01,20.15,1009,80,1.5,93,overcast clouds
294,2021-09-13 06:00:00,19.92,20.06,17.01,20.15,1010,80,1.49,99,overcast clouds
295,2021-09-13 07:00:00,19.98,20.2,17.01,20.15,1011,83,2.09,100,overcast clouds
296,2021-09-13 08:00:00,19.06,19.32,18.34,19.72,1011,88,1.94,100,light rain
297,2021-09-13 09:00:00,19.62,19.94,18.43,20.72,1011,88,1.97,100,light rain
298,2021-09-13 10:00:00,20.38,20.69,20.01,22.72,1011,85,2.33,100,overcast clouds
299,2021-09-13 11:00:00,22.07,22.24,21.21,23.12,1011,73,2.9,93,overcast clouds
300,2021-09-13 12:00:00,22.95,23.29,22.23,23.72,1010,76,3.16,98,light rain
301,2021-09-13 13:00:00,24.19,24.57,24.04,25.72,1010,73,4.06,97,light rain
302,2021-09-13 14:00:00,25.69,25.96,23.87,26.72,1010,63,3.53,54,broken clouds
303,2021-09-13 15:00:00,26.09,26.09,24.3,26.83,1009,59,4.09,82,broken clouds
304,2021-09-13 16:00:00,24.41,24.73,23.42,25.72,1009,70,3.77,83,moderate rain
305,2021-09-13 17:00:00,22.56,22.96,21.24,23.82,1009,80,2.24,70,moderate rain
306,2021-09-13 18:00:00,22.38,22.76,19.79,22.72,1010,80,0.31,76,moderate rain
307,2021-09-13 19:00:00,20.58,20.91,18.12,20.7,1010,85,0.98,98,heavy intensity rain
308,2021-09-13 20:00:00,19.61,19.98,19.59,20.11,1009,90,0.77,100,heavy intensity rain
309,2021-09-13 21:00:00,19.6,20.02,18.12,20.11,1009,92,0.91,100,heavy intensity rain
310,2021-09-13 22:00:00,19.59,19.98,18.12,19.72,1010,91,1.27,100,moderate rain
311,2021-09-13 23:00:00,19.04,19.38,18.12,19.55,1010,91,0.57,100,moderate rain
312,2021-09-14 00:00:00,18.92,19.19,17.72,19.04,1010,89,1.39,97,light rain
313,2021-09-14 01:00:00,18.89,19.11,17.57,19.04,1009,87,1.57,70,light rain
314,2021-09-14 02:00:00,18.88,19.12,17.57,19.04,1010,88,1.77,73,broken clouds
315,2021-09-14 03:00:00,18.38,18.62,17.01,18.48,1009,90,1.83,20,few clouds
316,2021-09-14 04:00:00,18.34,18.55,17.01,18.48,1009,89,2.33,40,scattered clouds
317,2021-09-14 05:00:00,18.34,18.53,17.01,18.48,1008,88,1.75,62,broken clouds
318,2021-09-14 06:00:00,18.31,18.47,16.45,18.48,1008,87,1.46,77,broken clouds
319,2021-09-14 07:00:00,17.84,18.0,15.9,17.93,1009,89,1.55,93,overcast clouds
320,2021-09-14 08:00:00,20.12,20.35,18.9,20.15,1009,83,1.68,68,broken clouds
321,2021-09-14 09:00:00,21.82,22.07,20.57,22.32,1010,77,1.14,84,broken clouds
322,2021-09-14 10:00:00,21.97,22.18,21.12,23.43,1010,75,1.03,100,overcast clouds
323,2021-09-14 11:00:00,22.4,22.68,21.68,22.88,1010,76,1.41,100,overcast clouds
324,2021-09-14 12:00:00,23.03,23.32,22.57,23.72,1010,74,1.52,100,overcast clouds
325,2021-09-14 13:00:00,23.52,23.83,22.79,23.99,1008,73,1.83,98,overcast clouds
326,2021-09-14 14:00:00,22.92,23.2,22.72,23.68,1008,74,1.92,100,light rain
327,2021-09-14 15:00:00,23.08,23.35,18.9,24.23,1008,73,1.47,100,light rain
328,2021-09-14 16:00:00,21.86,22.03,18.43,23.12,1009,74,0.81,100,light rain
329,2021-09-14 17:00:00,20.3,20.53,17.23,22.01,1009,82,1.37,98,light rain
330,2021-09-14 18:00:00,19.87,20.18,17.88,21.45,1010,87,2.16,96,light rain
331,2021-09-14 19:00:00,18.91,19.21,17.23,19.79,1010,90,2.24,99,moderate rain
332,2021-09-14 20:00:00,18.36,18.6,17.23,19.23,1010,90,1.76,99,moderate rain
333,2021-09-14 21:00:00,18.83,19.09,17.72,19.04,1011,89,0.83,98,moderate rain
334,2021-09-14 22:00:00,18.83,19.12,17.72,19.04,1011,90,0.82,100,moderate rain
335,2021-09-14 23:00:00,18.37,18.64,17.23,18.68,1011,91,1.24,100,moderate rain
336,2021-09-15 00:00:00,18.34,18.58,17.23,18.48,1011,90,2.06,100,moderate rain
337,2021-09-15 01:00:00,18.82,19.08,17.23,19.04,1012,89,1.75,100,moderate rain
338,2021-09-15 02:00:00,18.34,18.55,17.23,18.48,1012,89,1.41,100,light rain
339,2021-09-15 03:00:00,17.87,18.09,17.23,18.12,1012,91,1.85,100,light rain
340,2021-09-15 04:00:00,17.87,18.09,17.23,17.93,1012,91,1.86,100,light rain
341,2021-09-15 05:00:00,17.9,18.15,17.23,17.93,1012,92,1.54,100,light rain
342,2021-09-15 06:00:00,17.87,18.14,17.23,17.93,1013,93,1.25,100,overcast clouds
343,2021-09-15 07:00:00,17.87,18.14,17.23,17.93,1013,93,0.92,87,light rain
344,2021-09-15 08:00:00,19.0,19.33,17.79,19.72,1014,91,0.47,79,light rain
345,2021-09-15 09:00:00,20.05,20.38,17.79,20.72,1014,87,0.17,87,light rain
346,2021-09-15 10:00:00,20.68,21.02,18.9,21.72,1015,85,1.05,97,light rain
347,2021-09-15 11:00:00,21.87,22.2,21.12,22.88,1015,80,1.56,83,light rain
348,2021-09-15 12:00:00,21.91,22.17,20.72,24.54,1015,77,1.78,66,light rain
349,2021-09-15 13:00:00,22.81,23.16,20.57,25.1,1015,77,1.38,61,broken clouds
350,2021-09-15 14:00:00,22.67,22.92,20.01,24.23,1016,74,1.19,46,scattered clouds
351,2021-09-15 15:00:00,23.75,24.03,21.72,25.34,1015,71,1.69,56,broken clouds
352,2021-09-15 16:00:00,23.89,24.19,22.72,24.04,1015,71,2.49,23,few clouds
353,2021-09-15 17:00:00,23.89,24.19,22.72,24.04,1015,71,2.45,33,light rain
354,2021-09-15 18:00:00,23.3,23.64,21.72,23.48,1016,75,1.14,36,scattered clouds
355,2021-09-15 19:00:00,20.89,21.36,20.57,21.78,1016,89,1.03,19,few clouds
356,2021-09-15 20:00:00,20.32,20.76,19.72,21.21,1017,90,1.26,17,few clouds
357,2021-09-15 21:00:00,20.51,20.89,18.72,20.7,1017,87,1.13,10,sky is clear
358,2021-09-15 22:00:00,19.99,20.37,18.72,20.15,1018,89,1.27,7,sky is clear
359,2021-09-15 23:00:00,19.39,19.71,17.72,19.59,1018,89,1.6,7,sky is clear
360,2021-09-16 00:00:00,18.88,19.2,17.57,19.04,1018,91,1.73,2,sky is clear
361,2021-09-16 01:00:00,18.8,19.11,16.72,19.04,1018,91,1.65,0,sky is clear
362,2021-09-16 02:00:00,18.2,18.48,15.72,18.48,1018,92,1.59,0,sky is clear
363,2021-09-16 03:00:00,17.14,17.31,14.72,17.57,1018,92,1.65,1,sky is clear
364,2021-09-16 04:00:00,17.21,17.39,15.72,17.37,1018,92,1.72,1,sky is clear
365,2021-09-16 05:00:00,17.14,17.31,14.72,17.37,1018,92,1.73,8,sky is clear
366,2021-09-16 06:00:00,17.14,17.21,14.72,17.37,1018,88,1.72,11,few clouds
367,2021-09-16 07:00:00,17.36,17.48,16.68,17.37,1019,89,2.06,3,sky is clear
368,2021-09-16 08:00:00,19.71,19.88,16.68,20.15,1019,82,1.75,1,sky is clear
369,2021-09-16 09:00:00,20.71,20.93,17.33,21.26,1019,80,1.22,1,sky is clear
370,2021-09-16 10:00:00,21.84,22.09,18.44,22.37,1019,77,0.49,0,sky is clear
371,2021-09-16 11:00:00,23.14,23.42,19.72,23.99,1019,73,0.22,0,sky is clear
372,2021-09-16 12:00:00,24.76,25.09,20.72,25.66,1019,69,0.81,14,few clouds
373,2021-09-16 13:00:00,25.38,25.64,21.72,26.77,1019,64,1.54,40,scattered clouds
374,2021-09-16 14:00:00,25.76,26.11,21.68,27.57,1018,66,2.45,36,scattered clouds
375,2021-09-16 15:00:00,25.73,26.11,21.72,27.01,1018,67,3.23,5,sky is clear
376,2021-09-16 16:00:00,25.23,25.56,21.72,26.45,1018,67,3.64,8,sky is clear
377,2021-09-16 17:00:00,24.6,24.89,20.72,25.9,1018,68,3.58,4,sky is clear
378,2021-09-16 18:00:00,23.06,23.25,19.72,24.79,1018,70,2.71,2,sky is clear
379,2021-09-16 19:00:00,21.65,21.88,18.72,21.82,1019,77,2.38,2,sky is clear
380,2021-09-16 20:00:00,20.45,20.69,18.34,21.45,1019,82,1.85,1,sky is clear
381,2021-09-16 21:00:00,19.94,20.18,17.79,20.34,1019,84,1.49,0,sky is clear
382,2021-09-16 22:00:00,18.81,19.02,16.72,19.23,1019,87,1.33,0,sky is clear
383,2021-09-16 23:00:00,18.31,18.52,16.68,18.68,1019,89,1.12,0,sky is clear
384,2021-09-17 00:00:00,17.78,17.99,16.68,17.93,1019,91,0.77,39,scattered clouds
385,2021-09-17 01:00:00,17.66,17.88,15.72,17.93,1019,92,0.55,56,broken clouds
386,2021-09-17 02:00:00,17.11,17.28,14.72,17.37,1018,92,0.51,100,overcast clouds
387,2021-09-17 03:00:00,16.64,16.76,14.72,16.82,1018,92,0.64,100,overcast clouds
388,2021-09-17 04:00:00,16.64,16.79,14.72,16.82,1018,93,0.76,100,overcast clouds
389,2021-09-17 05:00:00,16.55,16.69,13.72,16.82,1018,93,0.65,100,overcast clouds
390,2021-09-17 06:00:00,16.54,16.68,13.72,16.82,1018,93,0.58,90,overcast clouds
391,2021-09-17 07:00:00,16.78,16.94,15.9,16.82,1018,93,0.41,96,overcast clouds
392,2021-09-17 08:00:00,16.86,17.03,16.72,19.0,1018,93,0.62,76,broken clouds
393,2021-09-17 09:00:00,17.86,18.13,17.37,21.77,1018,93,1.26,74,broken clouds
394,2021-09-17 10:00:00,22.14,22.58,20.34,23.43,1018,83,1.64,52,broken clouds
395,2021-09-17 11:00:00,22.01,22.36,21.68,23.44,1018,80,2.31,89,overcast clouds
396,2021-09-17 12:00:00,22.34,22.51,21.72,23.44,1018,72,2.47,100,light rain
397,2021-09-17 13:00:00,22.63,22.78,19.72,22.93,1017,70,2.6,100,light rain
398,2021-09-17 14:00:00,19.54,19.9,18.72,21.22,1017,90,2.96,100,light rain
399,2021-09-17 15:00:00,19.6,20.02,17.72,22.88,1017,92,3.22,100,light rain
400,2021-09-17 16:00:00,19.08,19.45,17.89,20.66,1016,92,3.16,99,light rain
401,2021-09-17 17:00:00,18.21,18.49,17.79,20.1,1016,92,3.16,90,light rain
402,2021-09-17 18:00:00,18.13,18.32,17.79,20.1,1017,89,2.98,67,broken clouds
403,2021-09-17 19:00:00,17.5,17.66,17.23,18.99,1017,90,3.01,52,broken clouds
404,2021-09-17 20:00:00,16.96,17.09,16.68,17.88,1018,91,3.6,36,scattered clouds
405,2021-09-17 21:00:00,16.34,16.41,15.9,17.33,1018,91,3.2,20,few clouds
406,2021-09-17 22:00:00,15.78,15.82,15.34,16.78,1018,92,2.62,17,few clouds
407,2021-09-17 23:00:00,15.73,15.76,14.79,16.22,1018,92,2.77,21,few clouds
408,2021-09-18 00:00:00,15.69,15.72,14.23,15.7,1018,92,2.6,20,few clouds
409,2021-09-18 01:00:00,15.14,15.06,13.68,15.15,1018,90,2.69,9,sky is clear
410,2021-09-18 02:00:00,14.58,14.42,13.12,14.59,1018,89,2.59,8,sky is clear
411,2021-09-18 03:00:00,13.92,13.69,12.57,14.04,1018,89,2.09,2,sky is clear
412,2021-09-18 04:00:00,13.27,12.95,10.72,13.99,1018,88,1.87,7,sky is clear
413,2021-09-18 05:00:00,12.77,12.4,10.72,13.43,1018,88,2.26,41,scattered clouds
414,2021-09-18 06:00:00,12.86,12.55,11.45,13.43,1019,90,2.43,46,scattered clouds
415,2021-09-18 07:00:00,13.3,13.01,11.72,13.9,1019,89,2.55,42,scattered clouds
416,2021-09-18 08:00:00,16.11,15.81,13.68,16.26,1020,78,2.13,32,scattered clouds
417,2021-09-18 09:00:00,16.89,16.62,16.12,17.72,1020,76,1.92,1,sky is clear
418,2021-09-18 10:00:00,18.42,18.28,17.57,19.0,1020,75,1.43,3,sky is clear
419,2021-09-18 11:00:00,19.6,19.47,18.68,19.72,1020,71,2.4,8,sky is clear
420,2021-09-18 12:00:00,20.52,20.27,18.72,20.7,1020,63,3.59,39,scattered clouds
421,2021-09-18 13:00:00,21.2,20.97,20.34,21.68,1020,61,4.22,64,broken clouds
422,2021-09-18 14:00:00,21.72,21.44,19.72,23.43,1020,57,4.26,75,broken clouds
423,2021-09-18 15:00:00,21.74,21.46,20.72,22.32,1019,57,4.26,84,broken clouds
424,2021-09-18 16:00:00,22.09,21.82,19.72,22.37,1019,56,4.51,5,sky is clear
425,2021-09-18 17:00:00,21.47,21.11,18.72,21.82,1019,55,4.69,0,sky is clear
426,2021-09-18 18:00:00,20.42,20.19,18.44,20.7,1019,64,4.32,0,sky is clear
427,2021-09-18 19:00:00,18.38,18.23,17.23,18.48,1020,75,3.58,0,sky is clear
428,2021-09-18 20:00:00,17.76,17.55,16.45,17.93,1020,75,3.53,0,sky is clear
429,2021-09-18 21:00:00,17.2,16.99,15.34,17.37,1021,77,3.09,0,sky is clear
430,2021-09-18 22:00:00,16.62,16.45,14.72,16.82,1021,81,2.68,0,sky is clear
431,2021-09-18 23:00:00,14.85,14.56,13.72,16.21,1021,83,2.61,0,sky is clear
432,2021-09-19 00:00:00,16.08,15.75,13.12,16.26,1022,77,2.76,0,sky is clear
433,2021-09-19 01:00:00,15.49,15.18,12.57,15.7,1022,80,2.54,0,sky is clear
434,2021-09-19 02:00:00,14.94,14.5,12.01,15.15,1021,77,2.31,0,sky is clear
435,2021-09-19 03:00:00,14.42,13.95,11.45,14.59,1021,78,2.12,0,sky is clear
436,2021-09-19 04:00:00,14.77,14.23,10.9,15.15,1021,74,1.93,0,sky is clear
437,2021-09-19 05:00:00,14.3,13.77,10.9,14.59,1021,76,2.1,0,sky is clear
438,2021-09-19 06:00:00,13.31,12.79,10.34,13.48,1022,80,1.99,0,sky is clear
439,2021-09-19 07:00:00,13.85,13.38,10.34,14.04,1022,80,2.17,2,sky is clear
440,2021-09-19 08:00:00,16.19,15.8,14.72,16.77,1023,74,2.39,3,sky is clear
441,2021-09-19 09:00:00,18.27,17.85,16.45,18.48,1023,65,2.29,0,sky is clear
442,2021-09-19 10:00:00,19.47,19.17,17.89,19.59,1023,65,2.0,0,sky is clear
443,2021-09-19 11:00:00,21.27,20.94,19.55,22.88,1022,57,1.74,2,sky is clear
444,2021-09-19 12:00:00,22.2,21.89,20.72,22.37,1022,54,2.23,0,sky is clear
445,2021-09-19 13:00:00,22.86,22.53,20.72,25.1,1022,51,3.41,0,sky is clear
446,2021-09-19 14:00:00,23.76,23.39,20.72,24.54,1022,46,3.83,0,sky is clear
447,2021-09-19 15:00:00,24.11,23.83,20.72,24.59,1021,48,4.21,0,sky is clear
448,2021-09-19 16:00:00,23.61,23.36,20.72,24.04,1021,51,4.37,0,sky is clear
449,2021-09-19 17:00:00,23.04,22.84,19.72,23.48,1021,55,4.4,7,sky is clear
450,2021-09-19 18:00:00,21.48,21.38,18.72,21.82,1021,65,4.0,3,sky is clear
451,2021-09-19 19:00:00,20.31,20.28,17.72,20.7,1021,72,3.77,2,sky is clear
452,2021-09-19 20:00:00,19.22,19.21,16.72,19.59,1022,77,3.94,12,few clouds
453,2021-09-19 21:00:00,16.59,16.52,15.72,17.88,1022,85,3.37,8,sky is clear
454,2021-09-19 22:00:00,15.87,15.78,14.72,17.32,1022,87,2.62,1,sky is clear
455,2021-09-19 23:00:00,17.57,17.5,14.72,17.93,1022,81,2.88,0,sky is clear
456,2021-09-20 00:00:00,16.6,16.54,14.72,17.01,1022,85,2.99,0,sky is clear
457,2021-09-20 01:00:00,16.48,16.32,13.72,16.82,1022,82,3.1,0,sky is clear
458,2021-09-20 02:00:00,15.43,15.22,12.72,15.7,1022,84,3.1,0,sky is clear
459,2021-09-20 03:00:00,15.88,15.66,12.72,16.26,1022,82,3.01,0,sky is clear
460,2021-09-20 04:00:00,15.37,15.1,12.72,15.7,1022,82,2.98,0,sky is clear
461,2021-09-20 05:00:00,15.34,15.07,12.72,15.7,1022,82,2.91,0,sky is clear
462,2021-09-20 06:00:00,15.33,14.98,12.72,15.7,1022,79,2.81,0,sky is clear
463,2021-09-20 07:00:00,15.29,14.91,12.72,15.7,1023,78,3.25,0,sky is clear
464,2021-09-20 08:00:00,17.15,16.83,15.01,17.37,1023,73,3.55,0,sky is clear
465,2021-09-20 09:00:00,19.43,19.2,17.23,20.66,1023,68,3.84,0,sky is clear
466,2021-09-20 10:00:00,21.2,21.02,19.23,21.77,1023,63,3.74,0,sky is clear
467,2021-09-20 11:00:00,22.86,22.61,19.79,23.99,1023,54,3.8,0,sky is clear
468,2021-09-20 12:00:00,23.53,23.3,21.45,25.66,1023,52,3.91,0,sky is clear
469,2021-09-20 13:00:00,25.01,24.82,22.57,26.77,1022,48,3.86,0,sky is clear
470,2021-09-20 14:00:00,25.44,25.29,22.57,25.7,1022,48,3.9,0,sky is clear
471,2021-09-20 15:00:00,26.27,26.27,21.72,26.82,1021,45,4.55,0,sky is clear
472,2021-09-20 16:00:00,24.92,24.67,21.45,25.15,1021,46,4.75,0,sky is clear
473,2021-09-20 17:00:00,23.52,23.18,23.44,24.54,1021,48,4.65,0,sky is clear
474,2021-09-20 18:00:00,21.9,21.56,21.82,23.43,1021,54,4.26,0,sky is clear
475,2021-09-20 19:00:00,20.22,19.76,20.15,21.77,1022,56,4.35,0,sky is clear
476,2021-09-20 20:00:00,19.62,19.13,19.59,20.66,1022,57,4.65,0,sky is clear
477,2021-09-20 21:00:00,19.12,18.71,16.45,19.55,1023,62,4.6,0,sky is clear
478,2021-09-20 22:00:00,18.71,18.28,15.34,19.45,1023,63,4.47,0,sky is clear
479,2021-09-20 23:00:00,18.34,17.93,14.79,19.0,1024,65,3.65,0,sky is clear
480,2021-09-21 00:00:00,17.49,17.1,14.79,18.9,1024,69,3.11,0,sky is clear
481,2021-09-21 01:00:00,16.88,16.5,14.23,18.43,1024,72,2.88,0,sky is clear
482,2021-09-21 02:00:00,16.07,15.66,13.68,17.88,1024,74,2.87,0,sky is clear
483,2021-09-21 03:00:00,14.65,14.16,12.72,17.32,1024,76,2.46,0,sky is clear
484,2021-09-21 04:00:00,13.84,13.32,11.72,16.77,1024,78,2.37,0,sky is clear
485,2021-09-21 05:00:00,14.17,13.68,12.01,16.21,1024,78,2.49,0,sky is clear
486,2021-09-21 06:00:00,13.16,12.57,10.9,15.1,1024,78,2.52,0,sky is clear
487,2021-09-21 07:00:00,15.08,14.39,13.72,15.67,1024,67,2.82,0,sky is clear
488,2021-09-21 08:00:00,16.9,16.29,14.23,18.43,1024,63,2.99,0,sky is clear
489,2021-09-21 09:00:00,18.1,17.51,17.01,19.54,1024,59,3.0,0,sky is clear
490,2021-09-21 10:00:00,19.29,18.74,19.04,20.72,1024,56,3.72,0,sky is clear
491,2021-09-21 11:00:00,20.98,20.44,20.7,22.72,1024,50,4.28,0,sky is clear
492,2021-09-21 12:00:00,22.05,21.49,21.82,23.72,1023,45,4.3,0,sky is clear
493,2021-09-21 13:00:00,23.62,23.21,23.48,24.72,1022,45,3.87,0,sky is clear
494,2021-09-21 14:00:00,24.2,23.8,23.99,25.72,1022,43,3.38,0,sky is clear
495,2021-09-21 15:00:00,24.57,24.15,23.99,25.34,1021,41,2.73,0,sky is clear
496,2021-09-21 16:00:00,24.93,24.52,22.72,25.67,1020,40,2.27,0,sky is clear
497,2021-09-21 17:00:00,24.38,23.97,21.72,25.67,1020,42,1.27,0,sky is clear
498,2021-09-21 18:00:00,24.09,23.65,24.04,25.11,1020,42,1.35,1,sky is clear
499,2021-09-21 19:00:00,23.64,23.65,20.9,24.0,1020,61,2.04,0,sky is clear
500,2021-09-21 20:00:00,21.26,20.75,19.72,22.89,1020,50,2.83,0,sky is clear
501,2021-09-21 21:00:00,19.28,19.04,16.72,22.33,1021,68,2.93,0,sky is clear
502,2021-09-21 22:00:00,19.0,18.76,16.72,21.78,1021,69,3.08,0,sky is clear
503,2021-09-21 23:00:00,19.58,19.4,15.9,21.12,1021,69,2.99,0,sky is clear
504,2021-09-22 00:00:00,19.35,19.09,15.9,20.57,1021,67,3.31,0,sky is clear
505,2021-09-22 01:00:00,19.07,18.76,15.34,19.54,1021,66,3.87,0,sky is clear
506,2021-09-22 02:00:00,18.63,18.3,14.23,18.9,1020,67,3.32,1,sky is clear
507,2021-09-22 03:00:00,18.02,17.65,13.68,18.43,1020,68,3.23,0,sky is clear
508,2021-09-22 04:00:00,17.78,17.36,13.12,17.88,1020,67,3.43,0,sky is clear
509,2021-09-22 05:00:00,17.54,17.13,12.57,17.72,1020,68,3.29,0,sky is clear
510,2021-09-22 06:00:00,17.49,17.1,12.01,17.72,1020,69,3.07,0,sky is clear
511,2021-09-22 07:00:00,16.86,16.25,16.77,17.89,1020,63,3.24,0,sky is clear
512,2021-09-22 08:00:00,18.53,18.03,18.34,20.1,1020,61,3.62,3,sky is clear
513,2021-09-22 09:00:00,19.35,18.86,18.68,21.77,1020,58,3.29,7,sky is clear
514,2021-09-22 10:00:00,20.88,20.46,19.23,22.32,1019,55,3.9,4,sky is clear
515,2021-09-22 11:00:00,21.05,20.62,20.34,23.43,1019,54,4.15,5,sky is clear
516,2021-09-22 12:00:00,22.48,22.06,22.37,23.99,1019,49,4.4,57,broken clouds
517,2021-09-22 13:00:00,23.63,23.28,22.23,23.72,1019,47,4.62,76,broken clouds
518,2021-09-22 14:00:00,21.43,21.06,19.79,23.9,1018,55,4.53,55,broken clouds
519,2021-09-22 15:00:00,22.6,22.09,20.9,22.88,1017,45,4.43,18,few clouds
520,2021-09-22 16:00:00,22.25,21.68,19.23,22.72,1016,44,3.55,15,few clouds
521,2021-09-22 17:00:00,21.31,20.93,21.26,22.32,1016,55,1.5,58,broken clouds
522,2021-09-22 18:00:00,20.78,20.35,20.7,21.78,1016,55,1.67,71,broken clouds
523,2021-09-22 19:00:00,20.19,19.75,20.15,20.72,1017,57,2.14,86,overcast clouds
524,2021-09-22 20:00:00,19.56,19.11,18.72,20.11,1017,59,2.18,99,overcast clouds
525,2021-09-22 21:00:00,19.09,18.75,15.9,19.55,1017,65,2.24,88,overcast clouds
526,2021-09-22 22:00:00,18.88,18.36,15.9,19.55,1017,59,2.77,31,scattered clouds
527,2021-09-22 23:00:00,18.55,18.05,14.79,18.72,1017,61,2.59,28,scattered clouds
528,2021-09-23 00:00:00,17.94,17.51,14.79,18.43,1017,66,2.8,5,sky is clear
529,2021-09-23 01:00:00,15.83,15.24,14.72,17.32,1017,68,3.12,26,scattered clouds
530,2021-09-23 02:00:00,17.31,16.95,14.23,17.72,1016,71,3.28,33,scattered clouds
531,2021-09-23 03:00:00,16.78,16.39,13.68,17.23,1016,72,3.41,73,broken clouds
532,2021-09-23 04:00:00,16.52,16.06,13.68,18.9,1016,70,3.42,79,broken clouds
533,2021-09-23 05:00:00,16.91,16.46,13.68,18.9,1016,69,3.1,79,broken clouds
534,2021-09-23 06:00:00,16.11,15.55,14.72,18.34,1016,68,2.59,71,broken clouds
535,2021-09-23 07:00:00,16.44,15.94,14.72,19.0,1016,69,2.94,61,broken clouds
536,2021-09-23 08:00:00,19.35,18.99,16.45,19.59,1017,63,4.24,73,broken clouds
537,2021-09-23 09:00:00,19.53,19.18,18.43,19.72,1017,63,4.54,96,overcast clouds
538,2021-09-23 10:00:00,21.21,20.98,20.01,22.57,1016,61,4.06,98,overcast clouds
539,2021-09-23 11:00:00,23.26,23.08,21.21,25.34,1016,55,4.3,92,overcast clouds
540,2021-09-23 12:00:00,25.0,24.89,23.43,25.9,1015,51,3.17,46,scattered clouds
541,2021-09-23 13:00:00,26.35,26.35,22.72,27.57,1015,46,1.68,20,few clouds
542,2021-09-23 14:00:00,26.7,26.74,21.72,27.57,1014,42,1.05,31,scattered clouds
543,2021-09-23 15:00:00,21.84,21.31,20.72,27.57,1013,47,0.42,36,scattered clouds
544,2021-09-23 16:00:00,20.78,20.22,18.9,27.57,1013,50,0.99,76,broken clouds
545,2021-09-23 17:00:00,18.81,18.31,17.72,26.45,1014,60,2.09,96,overcast clouds
546,2021-09-23 18:00:00,17.88,18.02,16.72,18.43,1014,88,1.77,99,overcast clouds
547,2021-09-23 19:00:00,16.83,16.94,16.72,17.33,1014,91,1.27,93,overcast clouds
548,2021-09-23 20:00:00,16.93,16.98,16.82,18.68,1014,88,1.78,100,overcast clouds
549,2021-09-23 21:00:00,18.33,18.31,17.23,18.48,1014,80,1.86,100,light rain
550,2021-09-23 22:00:00,17.58,17.48,17.23,17.89,1014,80,2.25,99,overcast clouds
551,2021-09-23 23:00:00,19.44,19.4,17.23,19.59,1014,75,2.35,95,overcast clouds
552,2021-09-24 00:00:00,19.41,19.39,17.01,19.59,1014,76,1.85,71,broken clouds
553,2021-09-24 01:00:00,19.41,19.39,17.01,19.59,1014,76,1.62,53,broken clouds
554,2021-09-24 02:00:00,18.94,18.93,17.01,19.04,1013,78,1.87,51,broken clouds
555,2021-09-24 03:00:00,18.94,18.87,16.45,19.04,1013,76,2.05,47,scattered clouds
556,2021-09-24 04:00:00,19.32,19.27,17.01,19.59,1012,75,1.85,63,broken clouds
557,2021-09-24 05:00:00,17.82,17.93,17.01,18.34,1012,87,1.86,97,light rain
558,2021-09-24 06:00:00,18.85,18.72,17.57,19.04,1012,74,0.62,100,light rain
559,2021-09-24 07:00:00,18.59,18.57,17.01,19.72,1012,79,1.38,99,light rain
560,2021-09-24 08:00:00,20.12,20.17,17.57,20.72,1012,76,2.15,78,light rain
561,2021-09-24 09:00:00,21.44,21.55,19.23,21.82,1013,73,2.43,40,scattered clouds
562,2021-09-24 10:00:00,21.9,21.95,21.82,22.88,1013,69,2.01,70,broken clouds
563,2021-09-24 11:00:00,22.92,22.99,22.72,23.68,1013,66,2.67,77,broken clouds
564,2021-09-24 12:00:00,23.48,23.48,22.23,23.72,1012,61,2.6,70,broken clouds
565,2021-09-24 13:00:00,23.93,24.08,21.72,24.55,1012,65,2.91,57,broken clouds
566,2021-09-24 14:00:00,23.33,23.44,21.72,25.66,1011,66,2.93,48,scattered clouds
567,2021-09-24 15:00:00,23.12,23.18,21.12,23.99,1012,65,2.61,40,scattered clouds
568,2021-09-24 16:00:00,20.73,20.82,20.57,22.33,1012,75,2.07,34,light rain
569,2021-09-24 17:00:00,20.7,20.84,20.57,21.22,1012,77,1.39,29,scattered clouds
570,2021-09-24 18:00:00,20.13,20.24,19.23,20.67,1013,78,0.75,34,scattered clouds
571,2021-09-24 19:00:00,19.55,19.65,17.72,21.21,1013,80,0.93,51,light rain
572,2021-09-24 20:00:00,18.96,19.05,16.72,20.1,1013,82,1.67,27,scattered clouds
573,2021-09-24 21:00:00,18.93,19.02,16.72,19.04,1014,82,1.73,22,few clouds
574,2021-09-24 22:00:00,18.41,18.47,16.45,18.48,1014,83,1.51,94,overcast clouds
575,2021-09-24 23:00:00,17.91,18.03,16.45,17.93,1013,87,1.73,94,overcast clouds
576,2021-09-25 00:00:00,17.38,17.5,17.23,17.72,1013,89,1.79,89,light rain
577,2021-09-25 01:00:00,17.31,17.42,15.34,17.88,1014,89,2.06,97,overcast clouds
578,2021-09-25 02:00:00,17.21,17.31,14.72,17.37,1013,89,1.91,85,light rain
