,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
209,0.314,0.0,0.0,2023-01-09 17:00:00,12.5,11.87,11.93,13.82,1028.0,79.0,1.29,47.0,scattered clouds
210,1.54,0.0,0.0,2023-01-09 18:00:00,11.23,10.55,10.26,12.32,1029.0,82.0,1.05,39.0,scattered clouds
211,2.478,0.0,0.0,2023-01-09 19:00:00,10.62,9.93,8.6,11.77,1029.0,84.0,1.24,45.0,scattered clouds
212,0.643,0.0,0.0,2023-01-09 20:00:00,10.72,10.09,9.23,11.21,1030.0,86.0,1.61,53.0,broken clouds
213,1.644,0.0,0.0,2023-01-09 21:00:00,10.22,9.57,8.68,10.82,1030.0,87.0,1.7,76.0,broken clouds
214,0.0,0.674,0.0,2023-01-09 22:00:00,10.24,9.59,6.93,11.82,1030.0,87.0,1.48,79.0,broken clouds
215,0.0,0.532,0.0,2023-01-09 23:00:00,9.65,9.04,6.38,10.82,1030.0,88.0,1.71,93.0,overcast clouds
216,0.0,0.346,0.0,2023-01-10 00:00:00,10.15,9.54,6.93,10.82,1030.0,89.0,1.74,100.0,overcast clouds
217,0.0,0.341,0.0,2023-01-10 01:00:00,10.2,9.6,7.49,10.82,1030.0,89.0,1.73,98.0,overcast clouds
218,0.0,0.292,0.0,2023-01-10 02:00:00,10.18,9.5,7.49,10.82,1030.0,86.0,1.87,100.0,overcast clouds
219,0.0,0.28,0.0,2023-01-10 03:00:00,10.72,10.2,7.49,11.82,1030.0,90.0,1.92,100.0,overcast clouds
220,0.0,0.268,0.0,2023-01-10 04:00:00,10.69,10.24,9.23,10.82,1030.0,93.0,2.03,99.0,overcast clouds
221,0.0,0.286,0.0,2023-01-10 05:00:00,10.69,10.27,9.23,10.82,1030.0,94.0,2.08,100.0,overcast clouds
222,0.0,0.254,0.0,2023-01-10 06:00:00,10.69,10.27,9.79,10.82,1029.0,94.0,2.14,100.0,overcast clouds
223,0.0,1.36,0.0,2023-01-10 07:00:00,11.13,10.75,8.6,11.26,1029.0,94.0,2.27,98.0,overcast clouds
224,0.394,0.0,0.029,2023-01-10 08:00:00,11.18,10.81,9.79,11.26,1029.0,94.0,2.35,85.0,overcast clouds
225,0.212,0.0,0.086,2023-01-10 09:00:00,11.51,11.17,10.1,11.82,1029.0,94.0,2.56,78.0,broken clouds
226,0.12,0.0,0.12,2023-01-10 10:00:00,11.85,11.57,10.66,12.82,1030.0,95.0,2.42,100.0,overcast clouds
227,0.007,0.0,0.23,2023-01-10 11:00:00,12.96,12.79,11.68,13.82,1030.0,95.0,3.08,100.0,overcast clouds
228,0.006,0.0,0.234,2023-01-10 12:00:00,13.01,12.85,12.32,14.82,1030.0,95.0,3.9,100.0,light rain
229,0.122,0.0,0.161,2023-01-10 13:00:00,13.02,12.83,12.88,14.82,1029.0,94.0,4.48,100.0,light rain
230,0.292,0.0,0.082,2023-01-10 14:00:00,13.5,13.36,13.43,14.45,1028.0,94.0,4.44,100.0,light rain
231,0.633,0.0,0.115,2023-01-10 15:00:00,13.75,13.63,12.79,14.15,1028.0,94.0,4.28,99.0,light rain
232,0.751,0.0,0.029,2023-01-10 16:00:00,13.02,12.86,12.88,14.82,1028.0,95.0,4.14,80.0,light rain
233,0.401,0.0,0.0,2023-01-10 17:00:00,13.02,12.83,12.79,14.82,1028.0,94.0,3.57,55.0,light rain
234,0.287,0.0,0.0,2023-01-10 18:00:00,13.02,12.83,12.79,14.82,1028.0,94.0,3.0,61.0,light rain
235,0.431,0.0,0.0,2023-01-10 19:00:00,12.97,12.78,12.49,13.82,1028.0,94.0,3.05,66.0,light rain
236,1.081,0.0,0.0,2023-01-10 20:00:00,12.97,12.78,12.49,13.82,1028.0,94.0,3.45,80.0,light rain
237,0.64,0.0,0.0,2023-01-10 21:00:00,13.48,13.29,12.49,13.82,1028.0,92.0,3.67,88.0,light rain
238,0.0,0.866,0.0,2023-01-10 22:00:00,13.48,13.26,12.32,13.82,1028.0,91.0,3.91,100.0,light rain
239,0.0,0.582,0.0,2023-01-10 23:00:00,13.48,13.26,12.49,13.82,1027.0,91.0,4.87,100.0,light rain
240,0.0,0.364,0.0,2023-01-11 00:00:00,13.49,13.3,13.34,13.82,1026.0,92.0,5.16,100.0,moderate rain
241,0.0,0.257,0.0,2023-01-11 01:00:00,13.49,13.32,12.79,13.82,1026.0,93.0,4.41,100.0,moderate rain
242,0.0,0.251,0.0,2023-01-11 02:00:00,13.49,13.38,12.79,13.82,1026.0,95.0,3.47,100.0,heavy intensity rain
243,0.0,0.266,0.0,2023-01-11 03:00:00,12.91,12.74,12.72,13.12,1026.0,95.0,3.28,100.0,moderate rain
244,0.0,0.257,0.0,2023-01-11 04:00:00,12.41,12.19,12.23,13.04,1026.0,95.0,2.51,100.0,light rain
245,0.0,0.25,0.0,2023-01-11 05:00:00,12.7,12.45,12.01,13.04,1027.0,93.0,2.16,99.0,overcast clouds
246,0.0,0.249,0.0,2023-01-11 06:00:00,11.88,11.58,11.68,12.32,1028.0,94.0,2.02,64.0,broken clouds
247,0.0,0.959,0.0,2023-01-11 07:00:00,10.67,10.27,9.72,11.93,1029.0,95.0,2.35,25.0,scattered clouds
248,0.298,0.0,0.089,2023-01-11 08:00:00,10.62,10.22,9.72,11.21,1030.0,95.0,2.69,38.0,scattered clouds
249,0.461,0.0,0.347,2023-01-11 09:00:00,10.71,10.32,10.01,11.38,1031.0,95.0,2.32,9.0,sky is clear
250,0.04,0.0,0.342,2023-01-11 10:00:00,11.42,11.1,10.34,13.04,1032.0,95.0,1.95,35.0,scattered clouds
251,0.0,0.0,0.254,2023-01-11 11:00:00,12.98,12.68,11.21,14.15,1033.0,90.0,2.15,22.0,few clouds
252,0.0,0.0,0.255,2023-01-11 12:00:00,14.08,13.55,12.32,15.26,1032.0,77.0,2.53,24.0,few clouds
253,0.0,0.0,0.252,2023-01-11 13:00:00,14.1,13.42,12.88,15.82,1032.0,71.0,2.61,27.0,scattered clouds
254,0.0,0.0,0.246,2023-01-11 14:00:00,14.57,13.91,13.43,14.82,1031.0,70.0,2.91,34.0,scattered clouds
255,0.0,0.0,0.248,2023-01-11 15:00:00,14.07,13.36,13.43,15.26,1031.0,70.0,3.52,26.0,scattered clouds
256,0.165,0.0,0.074,2023-01-11 16:00:00,14.03,13.29,13.43,15.82,1031.0,69.0,3.07,10.0,sky is clear
257,0.307,0.0,0.0,2023-01-11 17:00:00,13.44,12.75,12.72,13.6,1032.0,73.0,2.35,3.0,sky is clear
258,0.398,0.0,0.0,2023-01-11 18:00:00,11.78,11.1,10.72,12.49,1032.0,80.0,2.2,0.0,sky is clear
259,0.386,0.0,0.0,2023-01-11 19:00:00,11.18,10.52,9.71,11.77,1032.0,83.0,1.79,9.0,sky is clear
260,0.358,0.0,0.0,2023-01-11 20:00:00,10.14,9.48,8.6,11.21,1033.0,87.0,1.95,96.0,overcast clouds
261,0.428,0.0,0.0,2023-01-11 21:00:00,9.54,8.79,7.57,11.21,1033.0,89.0,1.85,96.0,overcast clouds
262,0.0,0.358,0.0,2023-01-11 22:00:00,9.42,9.09,6.93,10.66,1033.0,90.0,1.41,98.0,overcast clouds
263,0.0,0.356,0.0,2023-01-11 23:00:00,9.39,8.86,6.38,10.1,1033.0,89.0,1.59,98.0,overcast clouds
264,0.0,0.423,0.0,2023-01-12 00:00:00,8.8,8.34,5.82,9.54,1033.0,91.0,1.45,98.0,overcast clouds
265,0.0,0.253,0.0,2023-01-12 01:00:00,8.77,8.77,5.26,9.04,1033.0,91.0,1.2,78.0,broken clouds
266,0.0,0.251,0.0,2023-01-12 02:00:00,8.83,8.83,4.71,9.04,1033.0,92.0,1.2,98.0,overcast clouds
267,0.0,0.288,0.0,2023-01-12 03:00:00,7.76,7.76,4.71,7.93,1032.0,92.0,1.25,100.0,overcast clouds
268,0.0,0.271,0.0,2023-01-12 04:00:00,7.76,7.23,4.15,7.93,1032.0,92.0,1.39,100.0,overcast clouds
269,0.0,0.255,0.0,2023-01-12 05:00:00,7.88,7.31,4.71,7.93,1031.0,92.0,1.43,100.0,overcast clouds
270,0.0,0.291,0.0,2023-01-12 06:00:00,7.84,6.99,4.71,7.93,1031.0,94.0,1.68,100.0,overcast clouds
271,0.0,1.006,0.0,2023-01-12 07:00:00,7.36,6.29,6.72,7.37,1031.0,94.0,1.82,100.0,overcast clouds
272,0.306,0.0,0.06,2023-01-12 08:00:00,6.8,5.71,4.15,6.82,1031.0,93.0,1.76,100.0,overcast clouds
273,0.09,0.0,0.188,2023-01-12 09:00:00,7.33,6.46,4.71,7.37,1032.0,93.0,1.63,100.0,overcast clouds
274,0.055,0.0,0.236,2023-01-12 10:00:00,8.47,7.73,7.72,8.48,1032.0,92.0,1.66,100.0,overcast clouds
275,0.081,0.0,0.183,2023-01-12 11:00:00,10.68,10.1,8.72,10.7,1032.0,88.0,1.5,100.0,overcast clouds
276,0.113,0.0,0.168,2023-01-12 12:00:00,10.69,10.03,9.54,10.7,1032.0,85.0,1.42,98.0,overcast clouds
277,0.101,0.0,0.193,2023-01-12 13:00:00,11.2,10.6,9.79,11.26,1031.0,85.0,1.75,100.0,overcast clouds
278,0.586,0.0,0.132,2023-01-12 14:00:00,11.28,10.71,10.01,12.01,1030.0,86.0,2.19,100.0,overcast clouds
279,0.311,0.0,0.084,2023-01-12 15:00:00,11.78,11.21,10.66,11.82,1030.0,84.0,2.55,85.0,overcast clouds
280,0.29,0.0,0.021,2023-01-12 16:00:00,11.29,10.72,10.66,11.82,1030.0,86.0,2.58,100.0,overcast clouds
281,0.992,0.0,0.0,2023-01-12 17:00:00,11.29,10.75,10.66,11.82,1030.0,87.0,1.71,100.0,overcast clouds
282,0.646,0.0,0.0,2023-01-12 18:00:00,10.79,10.17,10.66,11.82,1030.0,86.0,1.78,100.0,overcast clouds
283,0.488,0.0,0.0,2023-01-12 19:00:00,10.79,10.17,10.34,11.82,1030.0,86.0,1.82,98.0,overcast clouds
284,0.557,0.0,0.0,2023-01-12 20:00:00,10.79,10.14,10.34,11.82,1030.0,85.0,1.65,100.0,overcast clouds
285,0.858,0.0,0.0,2023-01-12 21:00:00,10.69,10.16,9.79,10.82,1030.0,90.0,1.59,94.0,overcast clouds
286,0.0,0.43,0.0,2023-01-12 22:00:00,9.71,9.21,9.23,10.82,1030.0,93.0,1.61,94.0,overcast clouds
287,0.0,0.336,0.0,2023-01-12 23:00:00,10.2,9.65,9.79,10.82,1030.0,91.0,1.56,92.0,overcast clouds
288,0.0,0.258,0.0,2023-01-13 00:00:00,10.19,9.64,9.54,10.82,1030.0,91.0,1.59,99.0,overcast clouds
289,0.0,0.311,0.0,2023-01-13 01:00:00,10.1,9.52,9.54,10.15,1030.0,90.0,1.51,97.0,overcast clouds
290,0.0,0.286,0.0,2023-01-13 02:00:00,9.98,9.55,8.04,10.15,1029.0,90.0,1.57,99.0,overcast clouds
291,0.0,0.303,0.0,2023-01-13 03:00:00,10.09,9.48,8.9,10.15,1029.0,89.0,1.66,84.0,broken clouds
292,0.0,0.316,0.0,2023-01-13 04:00:00,10.17,9.57,8.9,10.82,1029.0,89.0,1.76,77.0,broken clouds
293,0.0,0.285,0.0,2023-01-13 05:00:00,10.65,10.07,8.99,10.82,1029.0,88.0,1.72,81.0,broken clouds
294,0.0,1.568,0.0,2023-01-13 06:00:00,10.08,9.44,8.9,10.15,1029.0,88.0,2.06,83.0,broken clouds
295,0.0,0.874,0.0,2023-01-13 07:00:00,10.52,9.87,8.04,10.7,1029.0,86.0,2.08,83.0,broken clouds
296,0.418,0.0,0.029,2023-01-13 08:00:00,10.52,9.93,8.04,10.7,1030.0,88.0,2.09,86.0,overcast clouds
297,0.221,0.0,0.081,2023-01-13 09:00:00,11.0,10.4,8.43,11.26,1030.0,86.0,2.45,97.0,overcast clouds
298,0.174,0.0,0.148,2023-01-13 10:00:00,11.7,11.17,8.99,11.82,1030.0,86.0,2.25,84.0,broken clouds
299,0.051,0.0,0.249,2023-01-13 11:00:00,12.48,12.0,11.93,13.82,1030.0,85.0,2.37,76.0,broken clouds
300,0.078,0.0,0.23,2023-01-13 12:00:00,13.11,12.64,12.93,14.82,1030.0,83.0,1.99,86.0,overcast clouds
301,0.0,0.0,0.324,2023-01-13 13:00:00,13.35,12.88,12.32,15.01,1030.0,82.0,1.93,95.0,overcast clouds
302,0.228,0.0,0.33,2023-01-13 14:00:00,14.12,13.7,12.88,15.82,1028.0,81.0,2.24,99.0,overcast clouds
303,0.014,0.0,0.324,2023-01-13 15:00:00,14.08,13.66,12.88,15.57,1028.0,81.0,2.15,96.0,overcast clouds
304,0.284,0.0,0.075,2023-01-13 16:00:00,14.07,13.65,12.88,14.82,1028.0,81.0,1.54,89.0,overcast clouds
305,0.352,0.0,0.0,2023-01-13 17:00:00,14.01,13.63,13.34,14.15,1028.0,83.0,1.24,96.0,overcast clouds
306,0.481,0.0,0.0,2023-01-13 18:00:00,12.79,12.34,11.72,12.93,1028.0,85.0,1.39,98.0,overcast clouds
307,1.284,0.0,0.0,2023-01-13 19:00:00,12.3,11.86,11.68,12.37,1029.0,87.0,1.62,100.0,overcast clouds
308,0.919,0.0,0.0,2023-01-13 20:00:00,11.86,11.43,10.26,12.82,1029.0,89.0,1.79,100.0,overcast clouds
309,0.517,0.0,0.0,2023-01-13 21:00:00,11.85,11.44,9.71,12.82,1029.0,90.0,1.89,100.0,overcast clouds
310,0.0,0.528,0.0,2023-01-13 22:00:00,12.32,11.96,9.71,12.82,1029.0,90.0,2.14,98.0,overcast clouds
311,0.0,1.154,0.0,2023-01-13 23:00:00,12.26,11.87,10.66,12.37,1028.0,89.0,2.16,100.0,overcast clouds
312,0.0,0.353,0.0,2023-01-14 00:00:00,12.35,11.96,10.66,12.82,1028.0,89.0,2.32,100.0,overcast clouds
313,0.0,0.273,0.0,2023-01-14 01:00:00,12.35,11.96,10.66,12.82,1028.0,89.0,2.7,100.0,overcast clouds
314,0.0,0.3,0.0,2023-01-14 02:00:00,11.87,11.49,10.66,12.82,1027.0,91.0,2.86,100.0,light rain
315,0.0,0.302,0.0,2023-01-14 03:00:00,11.28,10.89,10.57,12.01,1027.0,93.0,2.58,100.0,light rain
316,0.0,0.277,0.0,2023-01-14 04:00:00,11.29,10.93,10.66,12.01,1027.0,94.0,2.31,100.0,light rain
317,0.0,1.467,0.0,2023-01-14 05:00:00,11.3,10.94,11.12,12.57,1027.0,94.0,2.22,100.0,light rain
318,0.0,1.067,0.0,2023-01-14 06:00:00,11.39,11.07,11.12,12.82,1027.0,95.0,1.94,100.0,light rain
319,0.0,0.303,0.0,2023-01-14 07:00:00,11.79,11.51,11.12,12.01,1027.0,95.0,1.95,100.0,light rain
320,0.674,0.0,0.005,2023-01-14 08:00:00,12.28,12.04,11.21,12.37,1027.0,95.0,2.06,100.0,light rain
321,0.225,0.0,0.076,2023-01-14 09:00:00,12.37,12.14,11.21,12.82,1027.0,95.0,2.96,100.0,light rain
322,0.984,0.0,0.214,2023-01-14 10:00:00,12.88,12.7,11.77,13.12,1027.0,95.0,3.93,100.0,light rain
323,1.013,0.0,0.108,2023-01-14 11:00:00,12.91,12.74,12.32,12.93,1027.0,95.0,4.4,100.0,light rain
324,2.596,0.0,0.114,2023-01-14 12:00:00,13.43,13.28,12.32,13.48,1026.0,94.0,5.66,100.0,light rain
325,1.002,0.0,0.204,2023-01-14 13:00:00,13.43,13.23,12.72,14.79,1026.0,92.0,5.25,100.0,light rain
326,1.299,0.0,0.151,2023-01-14 14:00:00,13.4,13.2,12.32,14.79,1025.0,92.0,5.75,100.0,light rain
327,0.568,0.0,0.09,2023-01-14 15:00:00,13.41,13.26,12.72,14.23,1025.0,94.0,5.5,99.0,light rain
328,0.739,0.0,0.028,2023-01-14 16:00:00,13.01,12.82,12.79,14.23,1025.0,94.0,4.72,97.0,overcast clouds
329,1.199,0.0,0.0,2023-01-14 17:00:00,13.01,12.79,12.79,13.82,1025.0,93.0,4.33,100.0,overcast clouds
330,0.579,0.0,0.0,2023-01-14 18:00:00,12.91,12.68,12.23,13.6,1025.0,93.0,4.21,97.0,overcast clouds
331,0.567,0.0,0.0,2023-01-14 19:00:00,12.91,12.66,12.23,12.93,1024.0,92.0,4.45,98.0,light rain
332,0.435,0.0,0.0,2023-01-14 20:00:00,12.87,12.64,11.38,13.68,1024.0,93.0,4.69,100.0,light rain
333,0.449,0.0,0.0,2023-01-14 21:00:00,12.91,12.66,12.23,13.04,1024.0,92.0,5.03,99.0,light rain
334,0.0,0.445,0.0,2023-01-14 22:00:00,12.9,12.67,12.23,13.12,1024.0,93.0,4.62,100.0,light rain
335,0.0,0.461,0.0,2023-01-14 23:00:00,12.98,12.79,12.23,13.82,1024.0,94.0,4.96,100.0,light rain
336,0.0,0.317,0.0,2023-01-15 00:00:00,12.98,12.76,12.23,13.82,1024.0,93.0,5.21,100.0,moderate rain
337,0.0,0.293,0.0,2023-01-15 01:00:00,13.39,13.24,12.32,13.6,1023.0,94.0,4.5,100.0,light rain
338,0.0,0.286,0.0,2023-01-15 02:00:00,12.73,12.54,10.72,13.04,1023.0,95.0,4.12,100.0,light rain
339,0.0,1.485,0.0,2023-01-15 03:00:00,10.7,10.28,10.01,10.9,1024.0,94.0,5.69,100.0,light rain
340,0.0,0.305,0.0,2023-01-15 04:00:00,9.72,7.13,9.45,10.82,1025.0,94.0,5.28,99.0,light rain
341,0.0,0.296,0.0,2023-01-15 05:00:00,9.14,7.13,8.68,10.1,1025.0,91.0,3.62,85.0,light rain
342,0.0,0.265,0.0,2023-01-15 06:00:00,8.65,7.0,8.12,10.1,1026.0,90.0,2.82,25.0,scattered clouds
343,0.0,0.301,0.0,2023-01-15 07:00:00,8.54,6.76,7.57,9.54,1027.0,90.0,2.99,29.0,scattered clouds
344,0.188,0.0,0.106,2023-01-15 08:00:00,7.92,6.44,7.57,8.04,1028.0,90.0,2.4,31.0,scattered clouds
345,0.0,0.0,0.364,2023-01-15 09:00:00,8.43,7.16,7.01,8.99,1028.0,86.0,2.24,20.0,few clouds
346,0.686,0.0,0.665,2023-01-15 10:00:00,9.08,7.93,8.9,10.26,1030.0,81.0,2.24,31.0,scattered clouds
347,0.371,0.0,0.402,2023-01-15 11:00:00,10.2,9.18,9.23,10.82,1030.0,73.0,2.39,23.0,few clouds
348,1.431,0.0,0.674,2023-01-15 12:00:00,10.68,9.58,9.54,11.38,1030.0,68.0,3.28,45.0,scattered clouds
349,0.673,0.0,0.506,2023-01-15 13:00:00,10.8,9.58,9.79,11.93,1029.0,63.0,4.17,58.0,broken clouds
350,0.029,0.0,0.29,2023-01-15 14:00:00,10.81,9.7,10.34,11.93,1029.0,67.0,4.97,66.0,broken clouds
351,0.754,0.0,0.328,2023-01-15 15:00:00,10.81,9.8,9.79,11.93,1028.0,71.0,4.46,62.0,broken clouds
352,0.405,0.0,0.099,2023-01-15 16:00:00,10.71,9.72,10.66,11.38,1028.0,72.0,4.25,65.0,broken clouds
353,0.713,0.0,0.0,2023-01-15 17:00:00,9.73,8.18,9.23,10.82,1028.0,73.0,3.01,100.0,overcast clouds
354,0.672,0.0,0.0,2023-01-15 18:00:00,9.2,7.89,8.04,10.82,1028.0,79.0,2.48,100.0,overcast clouds
355,0.754,0.0,0.0,2023-01-15 19:00:00,8.7,7.28,8.04,10.82,1028.0,81.0,2.51,100.0,overcast clouds
356,0.822,0.0,0.0,2023-01-15 20:00:00,8.78,6.87,7.49,11.82,1027.0,85.0,3.3,100.0,light rain
357,0.653,0.0,0.0,2023-01-15 21:00:00,8.78,6.53,7.49,11.82,1027.0,90.0,3.95,100.0,light rain
358,0.0,0.597,0.0,2023-01-15 22:00:00,8.81,5.88,8.04,11.82,1026.0,91.0,5.57,100.0,light rain
359,0.0,0.639,0.0,2023-01-15 23:00:00,9.3,6.37,8.6,11.82,1026.0,94.0,5.96,100.0,light rain
360,0.0,0.747,0.0,2023-01-16 00:00:00,9.41,6.27,9.04,12.82,1025.0,94.0,6.7,98.0,light rain
361,0.0,0.556,0.0,2023-01-16 01:00:00,9.91,6.9,9.59,12.82,1024.0,95.0,6.75,100.0,light rain
362,0.0,0.604,0.0,2023-01-16 02:00:00,10.9,10.53,10.7,12.82,1022.0,95.0,6.99,100.0,moderate rain
363,0.0,0.813,0.0,2023-01-16 03:00:00,10.82,10.44,10.7,11.82,1022.0,95.0,7.53,100.0,light rain
364,0.0,0.504,0.0,2023-01-16 04:00:00,11.4,11.08,10.9,12.82,1021.0,95.0,8.01,99.0,light rain
365,0.0,0.49,0.0,2023-01-16 05:00:00,11.39,11.07,10.9,12.82,1021.0,95.0,8.21,100.0,light rain
366,0.0,0.472,0.0,2023-01-16 06:00:00,11.49,11.18,10.9,13.82,1020.0,95.0,8.09,100.0,light rain
367,0.0,1.364,0.0,2023-01-16 07:00:00,11.03,10.67,10.7,13.82,1020.0,95.0,7.16,100.0,light rain
368,0.369,0.0,0.0,2023-01-16 08:00:00,11.51,11.2,10.9,13.82,1019.0,95.0,7.49,99.0,light rain
369,0.271,0.0,0.013,2023-01-16 09:00:00,11.42,11.1,11.26,12.82,1019.0,95.0,7.39,100.0,moderate rain
370,0.243,0.0,0.068,2023-01-16 10:00:00,12.0,11.74,11.45,13.82,1019.0,95.0,7.6,98.0,light rain
371,0.251,0.0,0.089,2023-01-16 11:00:00,12.03,11.77,11.82,13.82,1019.0,95.0,7.62,99.0,light rain
372,0.687,0.0,0.095,2023-01-16 12:00:00,12.5,12.31,12.01,13.82,1018.0,96.0,8.37,100.0,light rain
373,0.222,0.0,0.071,2023-01-16 13:00:00,12.52,12.33,12.01,13.82,1017.0,96.0,8.84,99.0,light rain
374,0.228,0.0,0.029,2023-01-16 14:00:00,12.5,12.31,12.23,13.82,1015.0,96.0,8.98,100.0,moderate rain
375,0.306,0.0,0.004,2023-01-16 15:00:00,12.01,11.77,11.82,13.82,1015.0,96.0,9.56,100.0,moderate rain
376,0.283,0.0,0.0,2023-01-16 16:00:00,12.4,12.2,12.01,12.82,1014.0,96.0,9.17,100.0,light rain
377,0.504,0.0,0.0,2023-01-16 17:00:00,11.93,11.69,11.82,12.82,1013.0,96.0,9.25,100.0,light rain
378,1.494,0.0,0.0,2023-01-16 18:00:00,12.01,11.77,11.82,13.82,1012.0,96.0,9.34,100.0,light rain
379,0.637,0.0,0.0,2023-01-16 19:00:00,11.93,11.69,11.45,12.82,1012.0,96.0,8.98,100.0,moderate rain
380,0.465,0.0,0.0,2023-01-16 20:00:00,12.01,11.77,11.45,13.82,1011.0,96.0,9.12,100.0,moderate rain
381,0.48,0.0,0.0,2023-01-16 21:00:00,12.01,11.77,11.82,13.82,1010.0,96.0,8.54,100.0,moderate rain
382,0.0,0.729,0.0,2023-01-16 22:00:00,11.91,11.66,11.68,12.82,1009.0,96.0,10.32,100.0,moderate rain
383,0.0,0.517,0.0,2023-01-16 23:00:00,12.39,12.19,11.68,12.82,1009.0,96.0,9.53,100.0,moderate rain
384,0.0,0.512,0.0,2023-01-17 00:00:00,12.5,12.31,12.23,13.82,1008.0,96.0,9.48,100.0,moderate rain
385,0.0,0.562,0.0,2023-01-17 01:00:00,12.5,12.31,12.23,13.82,1008.0,96.0,9.38,63.0,moderate rain
386,0.0,0.264,0.0,2023-01-17 02:00:00,11.54,11.26,10.34,13.82,1007.0,96.0,8.24,80.0,light rain
387,0.0,0.305,0.0,2023-01-17 03:00:00,11.51,11.22,10.9,13.82,1007.0,96.0,7.73,47.0,light rain
388,0.0,0.263,0.0,2023-01-17 04:00:00,11.5,11.13,10.34,13.82,1007.0,93.0,7.71,56.0,light rain
389,0.0,0.279,0.0,2023-01-17 05:00:00,10.89,10.46,8.68,12.82,1008.0,93.0,7.54,57.0,light rain
390,0.0,0.275,0.0,2023-01-17 06:00:00,9.91,6.81,8.68,12.82,1008.0,87.0,7.05,58.0,light rain
391,0.0,1.006,0.0,2023-01-17 07:00:00,9.15,5.86,9.04,10.82,1009.0,93.0,6.95,65.0,light rain
392,0.461,0.0,0.012,2023-01-17 08:00:00,8.74,5.33,7.57,10.82,1009.0,90.0,6.98,61.0,light rain
393,0.222,0.0,0.122,2023-01-17 09:00:00,8.33,4.77,7.01,11.82,1010.0,93.0,7.08,70.0,light rain
394,0.284,0.0,0.115,2023-01-17 10:00:00,8.34,5.04,7.57,11.82,1009.0,93.0,6.27,77.0,light rain
395,0.276,0.0,0.145,2023-01-17 11:00:00,8.74,5.24,7.57,10.82,1010.0,91.0,7.26,56.0,light rain
396,0.139,0.0,0.267,2023-01-17 12:00:00,8.73,5.01,8.12,10.82,1009.0,93.0,8.04,68.0,light rain
397,0.6,0.0,0.233,2023-01-17 13:00:00,8.66,5.04,7.57,10.26,1009.0,90.0,7.61,56.0,light rain
398,0.169,0.0,0.178,2023-01-17 14:00:00,8.71,5.03,7.57,10.82,1008.0,87.0,7.86,67.0,moderate rain
399,0.431,0.0,0.093,2023-01-17 15:00:00,8.13,4.34,7.57,9.82,1008.0,90.0,7.66,56.0,light rain
400,0.337,0.0,0.058,2023-01-17 16:00:00,7.14,3.45,6.45,9.82,1008.0,91.0,6.46,59.0,light rain
401,0.364,0.0,0.002,2023-01-17 17:00:00,6.96,2.93,5.9,8.43,1008.0,92.0,7.3,71.0,moderate rain
402,2.341,0.0,0.0,2023-01-17 18:00:00,7.01,3.09,5.9,8.82,1008.0,89.0,7.01,64.0,light rain
403,0.543,0.0,0.0,2023-01-17 19:00:00,7.01,3.28,5.34,8.82,1009.0,91.0,6.47,62.0,light rain
404,0.65,0.0,0.0,2023-01-17 20:00:00,6.35,2.43,6.26,7.82,1009.0,91.0,6.47,57.0,light rain
405,0.372,0.0,0.0,2023-01-17 21:00:00,5.98,1.91,4.79,8.82,1010.0,92.0,6.61,65.0,light rain
406,0.0,0.357,0.0,2023-01-17 22:00:00,6.0,2.36,4.79,8.82,1010.0,92.0,5.51,75.0,light rain
407,0.0,0.447,0.0,2023-01-17 23:00:00,4.85,0.91,4.23,6.82,1010.0,93.0,5.51,99.0,light rain
408,0.0,0.277,0.0,2023-01-18 00:00:00,5.07,0.82,4.15,9.82,1010.0,92.0,6.42,91.0,light rain
409,0.0,0.272,0.0,2023-01-18 01:00:00,4.52,0.44,4.04,8.82,1010.0,93.0,5.64,91.0,light rain
410,0.0,0.314,0.0,2023-01-18 02:00:00,5.01,1.1,4.15,8.82,1011.0,93.0,5.55,84.0,light rain
411,0.0,0.279,0.0,2023-01-18 03:00:00,5.38,1.86,3.6,7.82,1012.0,93.0,4.89,65.0,light rain
412,0.0,0.313,0.0,2023-01-18 04:00:00,4.9,1.6,3.6,7.82,1012.0,93.0,4.24,65.0,light rain
413,0.0,0.283,0.0,2023-01-18 05:00:00,5.37,2.34,3.04,7.82,1013.0,93.0,3.96,66.0,light rain
414,0.0,0.296,0.0,2023-01-18 06:00:00,5.2,2.72,4.15,5.82,1014.0,92.0,3.03,61.0,light rain
415,0.0,0.957,0.0,2023-01-18 07:00:00,4.72,2.56,4.23,5.82,1015.0,90.0,2.51,74.0,broken clouds
416,0.358,0.0,0.088,2023-01-18 08:00:00,4.72,2.78,4.23,5.82,1016.0,90.0,2.27,60.0,broken clouds
417,1.317,0.0,0.363,2023-01-18 09:00:00,4.72,2.85,4.23,5.82,1017.0,92.0,2.19,58.0,broken clouds
418,0.05,0.0,0.331,2023-01-18 10:00:00,6.36,4.68,5.34,7.82,1018.0,89.0,2.3,57.0,broken clouds
419,0.047,0.0,0.343,2023-01-18 11:00:00,7.48,5.34,6.45,8.82,1019.0,85.0,3.22,80.0,broken clouds
420,0.228,0.0,0.472,2023-01-18 12:00:00,7.89,5.98,6.77,8.12,1019.0,81.0,2.99,79.0,light rain
