,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,Unnamed: 0.1,temp,feels_like,pressure,humidity,wind_speed,clouds_all,weather_description
223,0.0,1.36,0.0,2023-01-10 07:00:00,223.0,11.13,10.75,1029.0,94.0,2.27,98.0,overcast clouds
224,0.394,0.0,0.029,2023-01-10 08:00:00,224.0,11.18,10.81,1029.0,94.0,2.35,85.0,overcast clouds
225,0.212,0.0,0.086,2023-01-10 09:00:00,225.0,11.51,11.17,1029.0,94.0,2.56,78.0,broken clouds
226,0.12,0.0,0.12,2023-01-10 10:00:00,226.0,11.85,11.57,1030.0,95.0,2.42,100.0,overcast clouds
227,0.007,0.0,0.23,2023-01-10 11:00:00,227.0,12.96,12.79,1030.0,95.0,3.08,100.0,overcast clouds
228,0.006,0.0,0.234,2023-01-10 12:00:00,228.0,13.01,12.85,1030.0,95.0,3.9,100.0,light rain
229,0.122,0.0,0.161,2023-01-10 13:00:00,229.0,13.02,12.83,1029.0,94.0,4.48,100.0,light rain
230,0.292,0.0,0.082,2023-01-10 14:00:00,230.0,13.5,13.36,1028.0,94.0,4.44,100.0,light rain
231,0.633,0.0,0.115,2023-01-10 15:00:00,231.0,13.75,13.63,1028.0,94.0,4.28,99.0,light rain
232,0.751,0.0,0.029,2023-01-10 16:00:00,232.0,13.02,12.86,1028.0,95.0,4.14,80.0,light rain
233,0.401,0.0,0.0,2023-01-10 17:00:00,233.0,13.02,12.83,1028.0,94.0,3.57,55.0,light rain
234,0.287,0.0,0.0,2023-01-10 18:00:00,234.0,13.02,12.83,1028.0,94.0,3.0,61.0,light rain
235,0.431,0.0,0.0,2023-01-10 19:00:00,235.0,12.97,12.78,1028.0,94.0,3.05,66.0,light rain
236,1.081,0.0,0.0,2023-01-10 20:00:00,236.0,12.97,12.78,1028.0,94.0,3.45,80.0,light rain
237,0.64,0.0,0.0,2023-01-10 21:00:00,237.0,13.48,13.29,1028.0,92.0,3.67,88.0,light rain
238,0.0,0.866,0.0,2023-01-10 22:00:00,238.0,13.48,13.26,1028.0,91.0,3.91,100.0,light rain
239,0.0,0.582,0.0,2023-01-10 23:00:00,239.0,13.48,13.26,1027.0,91.0,4.87,100.0,light rain
240,0.0,0.364,0.0,2023-01-11 00:00:00,240.0,13.49,13.3,1026.0,92.0,5.16,100.0,moderate rain
241,0.0,0.257,0.0,2023-01-11 01:00:00,241.0,13.49,13.32,1026.0,93.0,4.41,100.0,moderate rain
242,0.0,0.251,0.0,2023-01-11 02:00:00,242.0,13.49,13.38,1026.0,95.0,3.47,100.0,heavy intensity rain
243,0.0,0.266,0.0,2023-01-11 03:00:00,243.0,12.91,12.74,1026.0,95.0,3.28,100.0,moderate rain
244,0.0,0.257,0.0,2023-01-11 04:00:00,244.0,12.41,12.19,1026.0,95.0,2.51,100.0,light rain
245,0.0,0.25,0.0,2023-01-11 05:00:00,245.0,12.7,12.45,1027.0,93.0,2.16,99.0,overcast clouds
246,0.0,0.249,0.0,2023-01-11 06:00:00,246.0,11.88,11.58,1028.0,94.0,2.02,64.0,broken clouds
247,0.0,0.959,0.0,2023-01-11 07:00:00,247.0,10.67,10.27,1029.0,95.0,2.35,25.0,scattered clouds
248,0.298,0.0,0.089,2023-01-11 08:00:00,248.0,10.62,10.22,1030.0,95.0,2.69,38.0,scattered clouds
249,0.461,0.0,0.347,2023-01-11 09:00:00,249.0,10.71,10.32,1031.0,95.0,2.32,9.0,sky is clear
250,0.04,0.0,0.342,2023-01-11 10:00:00,250.0,11.42,11.1,1032.0,95.0,1.95,35.0,scattered clouds
251,0.0,0.0,0.254,2023-01-11 11:00:00,251.0,12.98,12.68,1033.0,90.0,2.15,22.0,few clouds
252,0.0,0.0,0.255,2023-01-11 12:00:00,252.0,14.08,13.55,1032.0,77.0,2.53,24.0,few clouds
253,0.0,0.0,0.252,2023-01-11 13:00:00,253.0,14.1,13.42,1032.0,71.0,2.61,27.0,scattered clouds
254,0.0,0.0,0.246,2023-01-11 14:00:00,254.0,14.57,13.91,1031.0,70.0,2.91,34.0,scattered clouds
255,0.0,0.0,0.248,2023-01-11 15:00:00,255.0,14.07,13.36,1031.0,70.0,3.52,26.0,scattered clouds
256,0.165,0.0,0.074,2023-01-11 16:00:00,256.0,14.03,13.29,1031.0,69.0,3.07,10.0,sky is clear
257,0.307,0.0,0.0,2023-01-11 17:00:00,257.0,13.44,12.75,1032.0,73.0,2.35,3.0,sky is clear
258,0.398,0.0,0.0,2023-01-11 18:00:00,258.0,11.78,11.1,1032.0,80.0,2.2,0.0,sky is clear
259,0.386,0.0,0.0,2023-01-11 19:00:00,259.0,11.18,10.52,1032.0,83.0,1.79,9.0,sky is clear
260,0.358,0.0,0.0,2023-01-11 20:00:00,260.0,10.14,9.48,1033.0,87.0,1.95,96.0,overcast clouds
261,0.428,0.0,0.0,2023-01-11 21:00:00,261.0,9.54,8.79,1033.0,89.0,1.85,96.0,overcast clouds
262,0.0,0.358,0.0,2023-01-11 22:00:00,262.0,9.42,9.09,1033.0,90.0,1.41,98.0,overcast clouds
263,0.0,0.356,0.0,2023-01-11 23:00:00,263.0,9.39,8.86,1033.0,89.0,1.59,98.0,overcast clouds
264,0.0,0.423,0.0,2023-01-12 00:00:00,264.0,8.8,8.34,1033.0,91.0,1.45,98.0,overcast clouds
265,0.0,0.253,0.0,2023-01-12 01:00:00,265.0,8.77,8.77,1033.0,91.0,1.2,78.0,broken clouds
266,0.0,0.251,0.0,2023-01-12 02:00:00,266.0,8.83,8.83,1033.0,92.0,1.2,98.0,overcast clouds
267,0.0,0.288,0.0,2023-01-12 03:00:00,267.0,7.76,7.76,1032.0,92.0,1.25,100.0,overcast clouds
268,0.0,0.271,0.0,2023-01-12 04:00:00,268.0,7.76,7.23,1032.0,92.0,1.39,100.0,overcast clouds
269,0.0,0.255,0.0,2023-01-12 05:00:00,269.0,7.88,7.31,1031.0,92.0,1.43,100.0,overcast clouds
270,0.0,0.291,0.0,2023-01-12 06:00:00,270.0,7.84,6.99,1031.0,94.0,1.68,100.0,overcast clouds
271,0.0,1.006,0.0,2023-01-12 07:00:00,271.0,7.36,6.29,1031.0,94.0,1.82,100.0,overcast clouds
272,0.306,0.0,0.06,2023-01-12 08:00:00,272.0,6.8,5.71,1031.0,93.0,1.76,100.0,overcast clouds
273,0.09,0.0,0.188,2023-01-12 09:00:00,273.0,7.33,6.46,1032.0,93.0,1.63,100.0,overcast clouds
274,0.055,0.0,0.236,2023-01-12 10:00:00,274.0,8.47,7.73,1032.0,92.0,1.66,100.0,overcast clouds
275,0.081,0.0,0.183,2023-01-12 11:00:00,275.0,10.68,10.1,1032.0,88.0,1.5,100.0,overcast clouds
276,0.113,0.0,0.168,2023-01-12 12:00:00,276.0,10.69,10.03,1032.0,85.0,1.42,98.0,overcast clouds
277,0.101,0.0,0.193,2023-01-12 13:00:00,277.0,11.2,10.6,1031.0,85.0,1.75,100.0,overcast clouds
278,0.586,0.0,0.132,2023-01-12 14:00:00,278.0,11.28,10.71,1030.0,86.0,2.19,100.0,overcast clouds
279,0.311,0.0,0.084,2023-01-12 15:00:00,279.0,11.78,11.21,1030.0,84.0,2.55,85.0,overcast clouds
280,0.29,0.0,0.021,2023-01-12 16:00:00,280.0,11.29,10.72,1030.0,86.0,2.58,100.0,overcast clouds
281,0.992,0.0,0.0,2023-01-12 17:00:00,281.0,11.29,10.75,1030.0,87.0,1.71,100.0,overcast clouds
282,0.646,0.0,0.0,2023-01-12 18:00:00,282.0,10.79,10.17,1030.0,86.0,1.78,100.0,overcast clouds
283,0.488,0.0,0.0,2023-01-12 19:00:00,283.0,10.79,10.17,1030.0,86.0,1.82,98.0,overcast clouds
284,0.557,0.0,0.0,2023-01-12 20:00:00,284.0,10.79,10.14,1030.0,85.0,1.65,100.0,overcast clouds
285,0.858,0.0,0.0,2023-01-12 21:00:00,285.0,10.69,10.16,1030.0,90.0,1.59,94.0,overcast clouds
286,0.0,0.43,0.0,2023-01-12 22:00:00,286.0,9.71,9.21,1030.0,93.0,1.61,94.0,overcast clouds
287,0.0,0.336,0.0,2023-01-12 23:00:00,287.0,10.2,9.65,1030.0,91.0,1.56,92.0,overcast clouds
288,0.0,0.258,0.0,2023-01-13 00:00:00,288.0,10.19,9.64,1030.0,91.0,1.59,99.0,overcast clouds
289,0.0,0.311,0.0,2023-01-13 01:00:00,289.0,10.1,9.52,1030.0,90.0,1.51,97.0,overcast clouds
290,0.0,0.286,0.0,2023-01-13 02:00:00,290.0,9.98,9.55,1029.0,90.0,1.57,99.0,overcast clouds
291,0.0,0.303,0.0,2023-01-13 03:00:00,291.0,10.09,9.48,1029.0,89.0,1.66,84.0,broken clouds
292,0.0,0.316,0.0,2023-01-13 04:00:00,292.0,10.17,9.57,1029.0,89.0,1.76,77.0,broken clouds
293,0.0,0.285,0.0,2023-01-13 05:00:00,293.0,10.65,10.07,1029.0,88.0,1.72,81.0,broken clouds
294,0.0,1.568,0.0,2023-01-13 06:00:00,294.0,10.08,9.44,1029.0,88.0,2.06,83.0,broken clouds
295,0.0,0.874,0.0,2023-01-13 07:00:00,295.0,10.52,9.87,1029.0,86.0,2.08,83.0,broken clouds
296,0.418,0.0,0.029,2023-01-13 08:00:00,296.0,10.52,9.93,1030.0,88.0,2.09,86.0,overcast clouds
297,0.221,0.0,0.081,2023-01-13 09:00:00,297.0,11.0,10.4,1030.0,86.0,2.45,97.0,overcast clouds
298,0.174,0.0,0.148,2023-01-13 10:00:00,298.0,11.7,11.17,1030.0,86.0,2.25,84.0,broken clouds
299,0.051,0.0,0.249,2023-01-13 11:00:00,299.0,12.48,12.0,1030.0,85.0,2.37,76.0,broken clouds
300,0.078,0.0,0.23,2023-01-13 12:00:00,300.0,13.11,12.64,1030.0,83.0,1.99,86.0,overcast clouds
301,0.0,0.0,0.324,2023-01-13 13:00:00,301.0,13.35,12.88,1030.0,82.0,1.93,95.0,overcast clouds
302,0.228,0.0,0.33,2023-01-13 14:00:00,302.0,14.12,13.7,1028.0,81.0,2.24,99.0,overcast clouds
303,0.014,0.0,0.324,2023-01-13 15:00:00,303.0,14.08,13.66,1028.0,81.0,2.15,96.0,overcast clouds
304,0.284,0.0,0.075,2023-01-13 16:00:00,304.0,14.07,13.65,1028.0,81.0,1.54,89.0,overcast clouds
305,0.352,0.0,0.0,2023-01-13 17:00:00,305.0,14.01,13.63,1028.0,83.0,1.24,96.0,overcast clouds
306,0.481,0.0,0.0,2023-01-13 18:00:00,306.0,12.79,12.34,1028.0,85.0,1.39,98.0,overcast clouds
307,1.284,0.0,0.0,2023-01-13 19:00:00,307.0,12.3,11.86,1029.0,87.0,1.62,100.0,overcast clouds
308,0.919,0.0,0.0,2023-01-13 20:00:00,308.0,11.86,11.43,1029.0,89.0,1.79,100.0,overcast clouds
309,0.517,0.0,0.0,2023-01-13 21:00:00,309.0,11.85,11.44,1029.0,90.0,1.89,100.0,overcast clouds
310,0.0,0.528,0.0,2023-01-13 22:00:00,310.0,12.32,11.96,1029.0,90.0,2.14,98.0,overcast clouds
311,0.0,1.154,0.0,2023-01-13 23:00:00,311.0,12.26,11.87,1028.0,89.0,2.16,100.0,overcast clouds
312,0.0,0.353,0.0,2023-01-14 00:00:00,312.0,12.35,11.96,1028.0,89.0,2.32,100.0,overcast clouds
313,0.0,0.273,0.0,2023-01-14 01:00:00,313.0,12.35,11.96,1028.0,89.0,2.7,100.0,overcast clouds
314,0.0,0.3,0.0,2023-01-14 02:00:00,314.0,11.87,11.49,1027.0,91.0,2.86,100.0,light rain
315,0.0,0.302,0.0,2023-01-14 03:00:00,315.0,11.28,10.89,1027.0,93.0,2.58,100.0,light rain
316,0.0,0.277,0.0,2023-01-14 04:00:00,316.0,11.29,10.93,1027.0,94.0,2.31,100.0,light rain
317,0.0,1.467,0.0,2023-01-14 05:00:00,317.0,11.3,10.94,1027.0,94.0,2.22,100.0,light rain
318,0.0,1.067,0.0,2023-01-14 06:00:00,318.0,11.39,11.07,1027.0,95.0,1.94,100.0,light rain
319,0.0,0.303,0.0,2023-01-14 07:00:00,319.0,11.79,11.51,1027.0,95.0,1.95,100.0,light rain
320,0.674,0.0,0.005,2023-01-14 08:00:00,320.0,12.28,12.04,1027.0,95.0,2.06,100.0,light rain
321,0.225,0.0,0.076,2023-01-14 09:00:00,321.0,12.37,12.14,1027.0,95.0,2.96,100.0,light rain
322,0.984,0.0,0.214,2023-01-14 10:00:00,322.0,12.88,12.7,1027.0,95.0,3.93,100.0,light rain
323,1.013,0.0,0.108,2023-01-14 11:00:00,323.0,12.91,12.74,1027.0,95.0,4.4,100.0,light rain
324,2.596,0.0,0.114,2023-01-14 12:00:00,324.0,13.43,13.28,1026.0,94.0,5.66,100.0,light rain
325,1.002,0.0,0.204,2023-01-14 13:00:00,325.0,13.43,13.23,1026.0,92.0,5.25,100.0,light rain
326,1.299,0.0,0.151,2023-01-14 14:00:00,326.0,13.4,13.2,1025.0,92.0,5.75,100.0,light rain
327,0.568,0.0,0.09,2023-01-14 15:00:00,327.0,13.41,13.26,1025.0,94.0,5.5,99.0,light rain
328,0.739,0.0,0.028,2023-01-14 16:00:00,328.0,13.01,12.82,1025.0,94.0,4.72,97.0,overcast clouds
329,1.199,0.0,0.0,2023-01-14 17:00:00,329.0,13.01,12.79,1025.0,93.0,4.33,100.0,overcast clouds
330,0.579,0.0,0.0,2023-01-14 18:00:00,330.0,12.91,12.68,1025.0,93.0,4.21,97.0,overcast clouds
331,0.567,0.0,0.0,2023-01-14 19:00:00,331.0,12.91,12.66,1024.0,92.0,4.45,98.0,light rain
332,0.435,0.0,0.0,2023-01-14 20:00:00,332.0,12.87,12.64,1024.0,93.0,4.69,100.0,light rain
333,0.449,0.0,0.0,2023-01-14 21:00:00,333.0,12.91,12.66,1024.0,92.0,5.03,99.0,light rain
334,0.0,0.445,0.0,2023-01-14 22:00:00,334.0,12.9,12.67,1024.0,93.0,4.62,100.0,light rain
335,0.0,0.461,0.0,2023-01-14 23:00:00,335.0,12.98,12.79,1024.0,94.0,4.96,100.0,light rain
336,0.0,0.317,0.0,2023-01-15 00:00:00,336.0,12.98,12.76,1024.0,93.0,5.21,100.0,moderate rain
337,0.0,0.293,0.0,2023-01-15 01:00:00,337.0,13.39,13.24,1023.0,94.0,4.5,100.0,light rain
338,0.0,0.286,0.0,2023-01-15 02:00:00,338.0,12.73,12.54,1023.0,95.0,4.12,100.0,light rain
339,0.0,1.485,0.0,2023-01-15 03:00:00,339.0,10.7,10.28,1024.0,94.0,5.69,100.0,light rain
340,0.0,0.305,0.0,2023-01-15 04:00:00,340.0,9.72,7.13,1025.0,94.0,5.28,99.0,light rain
341,0.0,0.296,0.0,2023-01-15 05:00:00,341.0,9.14,7.13,1025.0,91.0,3.62,85.0,light rain
342,0.0,0.265,0.0,2023-01-15 06:00:00,342.0,8.65,7.0,1026.0,90.0,2.82,25.0,scattered clouds
343,0.0,0.301,0.0,2023-01-15 07:00:00,343.0,8.54,6.76,1027.0,90.0,2.99,29.0,scattered clouds
344,0.188,0.0,0.106,2023-01-15 08:00:00,344.0,7.92,6.44,1028.0,90.0,2.4,31.0,scattered clouds
345,0.0,0.0,0.364,2023-01-15 09:00:00,345.0,8.43,7.16,1028.0,86.0,2.24,20.0,few clouds
346,0.686,0.0,0.665,2023-01-15 10:00:00,346.0,9.08,7.93,1030.0,81.0,2.24,31.0,scattered clouds
347,0.371,0.0,0.402,2023-01-15 11:00:00,347.0,10.2,9.18,1030.0,73.0,2.39,23.0,few clouds
348,1.431,0.0,0.674,2023-01-15 12:00:00,348.0,10.68,9.58,1030.0,68.0,3.28,45.0,scattered clouds
349,0.673,0.0,0.506,2023-01-15 13:00:00,349.0,10.8,9.58,1029.0,63.0,4.17,58.0,broken clouds
350,0.029,0.0,0.29,2023-01-15 14:00:00,350.0,10.81,9.7,1029.0,67.0,4.97,66.0,broken clouds
351,0.754,0.0,0.328,2023-01-15 15:00:00,351.0,10.81,9.8,1028.0,71.0,4.46,62.0,broken clouds
352,0.405,0.0,0.099,2023-01-15 16:00:00,352.0,10.71,9.72,1028.0,72.0,4.25,65.0,broken clouds
353,0.713,0.0,0.0,2023-01-15 17:00:00,353.0,9.73,8.18,1028.0,73.0,3.01,100.0,overcast clouds
354,0.672,0.0,0.0,2023-01-15 18:00:00,354.0,9.2,7.89,1028.0,79.0,2.48,100.0,overcast clouds
355,0.754,0.0,0.0,2023-01-15 19:00:00,355.0,8.7,7.28,1028.0,81.0,2.51,100.0,overcast clouds
356,0.822,0.0,0.0,2023-01-15 20:00:00,356.0,8.78,6.87,1027.0,85.0,3.3,100.0,light rain
357,0.653,0.0,0.0,2023-01-15 21:00:00,357.0,8.78,6.53,1027.0,90.0,3.95,100.0,light rain
358,0.0,0.597,0.0,2023-01-15 22:00:00,358.0,8.81,5.88,1026.0,91.0,5.57,100.0,light rain
359,0.0,0.639,0.0,2023-01-15 23:00:00,359.0,9.3,6.37,1026.0,94.0,5.96,100.0,light rain
360,0.0,0.747,0.0,2023-01-16 00:00:00,360.0,9.41,6.27,1025.0,94.0,6.7,98.0,light rain
361,0.0,0.556,0.0,2023-01-16 01:00:00,361.0,9.91,6.9,1024.0,95.0,6.75,100.0,light rain
362,0.0,0.604,0.0,2023-01-16 02:00:00,362.0,10.9,10.53,1022.0,95.0,6.99,100.0,moderate rain
363,0.0,0.813,0.0,2023-01-16 03:00:00,363.0,10.82,10.44,1022.0,95.0,7.53,100.0,light rain
364,0.0,0.504,0.0,2023-01-16 04:00:00,364.0,11.4,11.08,1021.0,95.0,8.01,99.0,light rain
365,0.0,0.49,0.0,2023-01-16 05:00:00,365.0,11.39,11.07,1021.0,95.0,8.21,100.0,light rain
366,0.0,0.472,0.0,2023-01-16 06:00:00,366.0,11.49,11.18,1020.0,95.0,8.09,100.0,light rain
367,0.0,1.364,0.0,2023-01-16 07:00:00,367.0,11.03,10.67,1020.0,95.0,7.16,100.0,light rain
368,0.369,0.0,0.0,2023-01-16 08:00:00,368.0,11.51,11.2,1019.0,95.0,7.49,99.0,light rain
369,0.271,0.0,0.013,2023-01-16 09:00:00,369.0,11.42,11.1,1019.0,95.0,7.39,100.0,moderate rain
370,0.243,0.0,0.068,2023-01-16 10:00:00,370.0,12.0,11.74,1019.0,95.0,7.6,98.0,light rain
371,0.251,0.0,0.089,2023-01-16 11:00:00,371.0,12.03,11.77,1019.0,95.0,7.62,99.0,light rain
372,0.687,0.0,0.095,2023-01-16 12:00:00,372.0,12.5,12.31,1018.0,96.0,8.37,100.0,light rain
373,0.222,0.0,0.071,2023-01-16 13:00:00,373.0,12.52,12.33,1017.0,96.0,8.84,99.0,light rain
374,0.228,0.0,0.029,2023-01-16 14:00:00,374.0,12.5,12.31,1015.0,96.0,8.98,100.0,moderate rain
375,0.306,0.0,0.004,2023-01-16 15:00:00,375.0,12.01,11.77,1015.0,96.0,9.56,100.0,moderate rain
376,0.283,0.0,0.0,2023-01-16 16:00:00,376.0,12.4,12.2,1014.0,96.0,9.17,100.0,light rain
377,0.504,0.0,0.0,2023-01-16 17:00:00,377.0,11.93,11.69,1013.0,96.0,9.25,100.0,light rain
378,1.494,0.0,0.0,2023-01-16 18:00:00,378.0,12.01,11.77,1012.0,96.0,9.34,100.0,light rain
379,0.637,0.0,0.0,2023-01-16 19:00:00,379.0,11.93,11.69,1012.0,96.0,8.98,100.0,moderate rain
380,0.465,0.0,0.0,2023-01-16 20:00:00,380.0,12.01,11.77,1011.0,96.0,9.12,100.0,moderate rain
381,0.48,0.0,0.0,2023-01-16 21:00:00,381.0,12.01,11.77,1010.0,96.0,8.54,100.0,moderate rain
382,0.0,0.729,0.0,2023-01-16 22:00:00,382.0,11.91,11.66,1009.0,96.0,10.32,100.0,moderate rain
383,0.0,0.517,0.0,2023-01-16 23:00:00,383.0,12.39,12.19,1009.0,96.0,9.53,100.0,moderate rain
384,0.0,0.512,0.0,2023-01-17 00:00:00,384.0,12.5,12.31,1008.0,96.0,9.48,100.0,moderate rain
385,0.0,0.562,0.0,2023-01-17 01:00:00,385.0,12.5,12.31,1008.0,96.0,9.38,63.0,moderate rain
386,0.0,0.264,0.0,2023-01-17 02:00:00,386.0,11.54,11.26,1007.0,96.0,8.24,80.0,light rain
387,0.0,0.305,0.0,2023-01-17 03:00:00,387.0,11.51,11.22,1007.0,96.0,7.73,47.0,light rain
388,0.0,0.263,0.0,2023-01-17 04:00:00,388.0,11.5,11.13,1007.0,93.0,7.71,56.0,light rain
389,0.0,0.279,0.0,2023-01-17 05:00:00,389.0,10.89,10.46,1008.0,93.0,7.54,57.0,light rain
390,0.0,0.275,0.0,2023-01-17 06:00:00,390.0,9.91,6.81,1008.0,87.0,7.05,58.0,light rain
391,0.0,1.006,0.0,2023-01-17 07:00:00,391.0,9.15,5.86,1009.0,93.0,6.95,65.0,light rain
392,0.461,0.0,0.012,2023-01-17 08:00:00,392.0,8.74,5.33,1009.0,90.0,6.98,61.0,light rain
393,0.222,0.0,0.122,2023-01-17 09:00:00,393.0,8.33,4.77,1010.0,93.0,7.08,70.0,light rain
394,0.284,0.0,0.115,2023-01-17 10:00:00,394.0,8.34,5.04,1009.0,93.0,6.27,77.0,light rain
395,0.276,0.0,0.145,2023-01-17 11:00:00,395.0,8.74,5.24,1010.0,91.0,7.26,56.0,light rain
396,0.139,0.0,0.267,2023-01-17 12:00:00,396.0,8.73,5.01,1009.0,93.0,8.04,68.0,light rain
397,0.6,0.0,0.233,2023-01-17 13:00:00,397.0,8.66,5.04,1009.0,90.0,7.61,56.0,light rain
398,0.169,0.0,0.178,2023-01-17 14:00:00,398.0,8.71,5.03,1008.0,87.0,7.86,67.0,moderate rain
399,0.431,0.0,0.093,2023-01-17 15:00:00,399.0,8.13,4.34,1008.0,90.0,7.66,56.0,light rain
400,0.337,0.0,0.058,2023-01-17 16:00:00,400.0,7.14,3.45,1008.0,91.0,6.46,59.0,light rain
401,0.364,0.0,0.002,2023-01-17 17:00:00,401.0,6.96,2.93,1008.0,92.0,7.3,71.0,moderate rain
402,2.341,0.0,0.0,2023-01-17 18:00:00,402.0,7.01,3.09,1008.0,89.0,7.01,64.0,light rain
403,0.543,0.0,0.0,2023-01-17 19:00:00,403.0,7.01,3.28,1009.0,91.0,6.47,62.0,light rain
404,0.65,0.0,0.0,2023-01-17 20:00:00,404.0,6.35,2.43,1009.0,91.0,6.47,57.0,light rain
405,0.372,0.0,0.0,2023-01-17 21:00:00,405.0,5.98,1.91,1010.0,92.0,6.61,65.0,light rain
406,0.0,0.357,0.0,2023-01-17 22:00:00,406.0,6.0,2.36,1010.0,92.0,5.51,75.0,light rain
407,0.0,0.447,0.0,2023-01-17 23:00:00,407.0,4.85,0.91,1010.0,93.0,5.51,99.0,light rain
408,0.0,0.277,0.0,2023-01-18 00:00:00,408.0,5.07,0.82,1010.0,92.0,6.42,91.0,light rain
409,0.0,0.272,0.0,2023-01-18 01:00:00,409.0,4.52,0.44,1010.0,93.0,5.64,91.0,light rain
410,0.0,0.314,0.0,2023-01-18 02:00:00,410.0,5.01,1.1,1011.0,93.0,5.55,84.0,light rain
411,0.0,0.279,0.0,2023-01-18 03:00:00,411.0,5.38,1.86,1012.0,93.0,4.89,65.0,light rain
412,0.0,0.313,0.0,2023-01-18 04:00:00,412.0,4.9,1.6,1012.0,93.0,4.24,65.0,light rain
413,0.0,0.283,0.0,2023-01-18 05:00:00,413.0,5.37,2.34,1013.0,93.0,3.96,66.0,light rain
414,0.0,0.296,0.0,2023-01-18 06:00:00,414.0,5.2,2.72,1014.0,92.0,3.03,61.0,light rain
415,0.0,0.957,0.0,2023-01-18 07:00:00,415.0,4.72,2.56,1015.0,90.0,2.51,74.0,broken clouds
416,0.358,0.0,0.088,2023-01-18 08:00:00,416.0,4.72,2.78,1016.0,90.0,2.27,60.0,broken clouds
417,1.317,0.0,0.363,2023-01-18 09:00:00,417.0,4.72,2.85,1017.0,92.0,2.19,58.0,broken clouds
418,0.05,0.0,0.331,2023-01-18 10:00:00,418.0,6.36,4.68,1018.0,89.0,2.3,57.0,broken clouds
419,0.047,0.0,0.343,2023-01-18 11:00:00,419.0,7.48,5.34,1019.0,85.0,3.22,80.0,broken clouds
420,0.228,0.0,0.472,2023-01-18 12:00:00,420.0,7.89,5.98,1019.0,81.0,2.99,79.0,light rain
421,0.9,0.0,0.543,2023-01-18 13:00:00,421.0,8.56,6.46,1019.0,76.0,3.56,77.0,light rain
422,1.591,0.0,0.41,2023-01-18 14:00:00,422.0,8.11,5.5,1019.0,81.0,4.37,80.0,light rain
423,0.145,0.0,0.212,2023-01-18 15:00:00,423.0,7.62,4.67,1019.0,88.0,4.87,50.0,scattered clouds
424,0.314,0.0,0.063,2023-01-18 16:00:00,424.0,8.14,5.18,1020.0,80.0,5.21,42.0,scattered clouds
425,0.41,0.0,0.0,2023-01-18 17:00:00,425.0,6.95,3.68,1021.0,85.0,5.21,46.0,scattered clouds
426,2.845,0.0,0.0,2023-01-18 18:00:00,426.0,6.32,3.28,1022.0,88.0,4.38,30.0,scattered clouds
427,2.037,0.0,0.0,2023-01-18 19:00:00,427.0,6.3,3.77,1023.0,88.0,3.46,29.0,scattered clouds
428,0.498,0.0,0.0,2023-01-18 20:00:00,428.0,5.73,3.2,1023.0,88.0,3.27,13.0,few clouds
429,0.404,0.0,0.0,2023-01-18 21:00:00,429.0,5.12,2.96,1024.0,90.0,2.6,13.0,few clouds
430,0.0,0.38,0.0,2023-01-18 22:00:00,430.0,5.19,2.58,1024.0,90.0,3.22,21.0,few clouds
431,0.0,0.422,0.0,2023-01-18 23:00:00,431.0,4.66,2.7,1025.0,91.0,2.28,20.0,few clouds
432,0.0,0.435,0.0,2023-01-19 00:00:00,432.0,4.6,2.73,1024.0,91.0,2.17,25.0,scattered clouds
433,0.0,0.422,0.0,2023-01-19 01:00:00,433.0,4.04,2.14,1025.0,91.0,2.1,43.0,scattered clouds
434,0.0,0.478,0.0,2023-01-19 02:00:00,434.0,4.03,2.56,1025.0,92.0,1.72,52.0,broken clouds
435,0.0,0.379,0.0,2023-01-19 03:00:00,435.0,4.1,2.63,1025.0,92.0,1.73,65.0,broken clouds
436,0.0,0.269,0.0,2023-01-19 04:00:00,436.0,4.1,2.41,1025.0,93.0,1.92,83.0,broken clouds
437,0.0,0.263,0.0,2023-01-19 05:00:00,437.0,4.11,2.76,1025.0,93.0,1.63,95.0,overcast clouds
438,0.0,0.254,0.0,2023-01-19 06:00:00,438.0,4.61,3.52,1024.0,93.0,1.49,99.0,overcast clouds
439,0.0,0.677,0.0,2023-01-19 07:00:00,439.0,4.61,3.42,1025.0,93.0,1.56,97.0,light rain
440,0.301,0.0,0.022,2023-01-19 08:00:00,440.0,5.11,3.92,1025.0,94.0,1.62,96.0,light rain
441,0.649,0.0,0.087,2023-01-19 09:00:00,441.0,5.2,3.55,1025.0,94.0,2.05,85.0,light rain
442,0.164,0.0,0.119,2023-01-19 10:00:00,442.0,6.31,4.73,1025.0,95.0,2.17,91.0,light rain
443,0.14,0.0,0.15,2023-01-19 11:00:00,443.0,7.45,5.14,1025.0,95.0,3.51,100.0,light rain
444,0.186,0.0,0.124,2023-01-19 12:00:00,444.0,8.29,5.74,1023.0,95.0,4.33,100.0,light rain
445,0.158,0.0,0.126,2023-01-19 13:00:00,445.0,9.26,6.58,1023.0,95.0,5.22,100.0,moderate rain
446,0.256,0.0,0.05,2023-01-19 14:00:00,446.0,9.87,7.05,1021.0,96.0,6.07,100.0,moderate rain
447,0.376,0.0,0.021,2023-01-19 15:00:00,447.0,10.77,10.41,1020.0,96.0,6.61,100.0,moderate rain
448,0.383,0.0,0.0,2023-01-19 16:00:00,448.0,11.37,11.07,1020.0,96.0,7.34,100.0,moderate rain
