,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
221,0.0,0.477,0.0,None,2022-01-10 05:00:00,12.88,12.7,11.77,12.93,1025,95,1.72,93,overcast clouds
222,0.0,0.474,0.0,None,2022-01-10 06:00:00,12.37,12.14,11.77,12.72,1025,95,1.65,93,overcast clouds
223,0.0,1.821,0.0,None,2022-01-10 07:00:00,12.37,12.14,11.77,12.72,1026,95,1.65,93,overcast clouds
224,0.607,0.0,0.015,None,2022-01-10 08:00:00,12.35,12.12,11.21,12.72,1026,95,1.66,95,overcast clouds
225,0.329,0.0,0.103,None,2022-01-10 09:00:00,12.35,12.12,11.21,12.72,1026,95,1.64,98,overcast clouds
226,0.296,0.0,0.133,None,2022-01-10 10:00:00,12.32,12.09,11.72,13.12,1027,95,1.91,92,overcast clouds
227,0.311,0.0,0.129,None,2022-01-10 11:00:00,12.83,12.65,11.72,13.68,1026,95,2.03,100,overcast clouds
228,0.244,0.0,0.204,None,2022-01-10 12:00:00,12.87,12.69,11.77,14.79,1026,95,2.21,100,overcast clouds
229,0.223,0.0,0.228,None,2022-01-10 13:00:00,13.42,13.3,11.77,15.34,1025,95,2.65,92,overcast clouds
230,0.272,0.0,0.176,None,2022-01-10 14:00:00,13.37,13.24,11.68,15.34,1025,95,2.97,91,overcast clouds
231,0.346,0.0,0.104,None,2022-01-10 15:00:00,13.37,13.24,11.68,15.34,1024,95,3.05,85,overcast clouds
232,0.477,0.0,0.025,None,2022-01-10 16:00:00,13.37,13.24,11.12,14.79,1024,95,2.87,69,broken clouds
233,0.526,0.0,0.001,None,2022-01-10 17:00:00,12.91,12.74,11.12,12.93,1025,95,2.53,60,broken clouds
234,0.484,0.0,0.0,None,2022-01-10 18:00:00,12.82,12.61,11.12,14.23,1025,94,2.42,60,broken clouds
235,1.027,0.0,0.0,None,2022-01-10 19:00:00,12.34,12.08,11.12,12.37,1026,94,2.26,53,broken clouds
236,0.758,0.0,0.0,None,2022-01-10 20:00:00,12.22,11.95,10.57,13.12,1026,94,2.18,41,scattered clouds
237,0.4,0.0,0.0,None,2022-01-10 21:00:00,11.68,11.36,9.72,12.57,1026,94,2.14,21,few clouds
238,0.0,0.421,0.0,None,2022-01-10 22:00:00,11.6,11.27,8.72,11.82,1025,94,2.16,18,few clouds
239,0.0,0.6,0.0,None,2022-01-10 23:00:00,11.03,10.64,7.72,11.26,1025,94,2.19,13,few clouds
240,0.0,1.312,0.0,None,2022-01-11 00:00:00,10.63,10.2,8.99,10.7,1026,94,1.84,5,sky is clear
241,0.0,0.238,0.0,None,2022-01-11 01:00:00,10.13,9.68,9.54,10.34,1025,95,1.95,7,sky is clear
242,0.0,0.24,0.0,None,2022-01-11 02:00:00,9.59,8.5,9.45,9.79,1025,94,2.27,53,broken clouds
243,0.0,0.228,0.0,None,2022-01-11 03:00:00,10.59,10.19,8.99,10.7,1025,95,2.7,90,overcast clouds
244,0.0,0.242,0.0,None,2022-01-11 04:00:00,11.1,10.69,8.99,11.26,1025,93,2.93,99,overcast clouds
245,0.0,0.24,0.0,None,2022-01-11 05:00:00,9.29,7.73,8.44,9.72,1026,98,2.89,100,overcast clouds
246,0.0,0.237,0.0,None,2022-01-11 06:00:00,8.67,7.0,8.43,9.0,1026,98,2.87,99,overcast clouds
247,0.0,1.244,0.0,None,2022-01-11 07:00:00,8.53,6.8,7.88,9.45,1026,99,2.92,100,overcast clouds
248,0.25,0.0,0.091,None,2022-01-11 08:00:00,8.63,6.84,7.88,10.01,1026,99,3.04,100,overcast clouds
249,0.108,0.0,0.346,Medium,2022-01-11 09:00:00,8.53,6.75,7.72,11.68,1027,98,2.99,100,overcast clouds
250,0.0,0.0,0.255,High,2022-01-11 10:00:00,14.43,13.86,10.1,14.59,1027,74,2.62,100,overcast clouds
251,0.0,0.0,0.257,High,2022-01-11 11:00:00,15.65,15.18,13.43,15.7,1028,73,2.39,58,broken clouds
252,0.0,0.0,0.272,High,2022-01-11 12:00:00,15.69,15.14,15.01,15.72,1027,70,1.9,12,few clouds
253,0.0,0.0,0.269,High,2022-01-11 13:00:00,16.79,16.27,15.72,16.82,1027,67,1.57,0,sky is clear
254,0.0,0.0,0.262,High,2022-01-11 14:00:00,17.34,16.8,16.68,17.37,1026,64,1.52,0,sky is clear
255,0.0,0.0,0.256,Medium,2022-01-11 15:00:00,17.3,16.73,15.9,17.37,1026,63,1.06,1,sky is clear
256,0.173,0.0,0.074,None,2022-01-11 16:00:00,17.21,16.63,14.72,17.37,1026,63,0.56,0,sky is clear
257,0.189,0.0,0.0,None,2022-01-11 17:00:00,14.95,14.43,13.68,16.22,1026,74,1.32,0,sky is clear
258,0.555,0.0,0.0,None,2022-01-11 18:00:00,13.55,12.97,12.01,14.54,1026,77,1.89,0,sky is clear
259,1.177,0.0,0.0,None,2022-01-11 19:00:00,12.33,11.86,10.72,14.0,1027,86,2.1,0,sky is clear
260,0.771,0.0,0.0,None,2022-01-11 20:00:00,11.44,10.99,9.72,14.0,1027,90,2.18,0,sky is clear
261,0.65,0.0,0.0,None,2022-01-11 21:00:00,11.95,11.6,10.34,14.0,1027,92,2.03,0,sky is clear
262,0.0,0.608,0.0,None,2022-01-11 22:00:00,12.39,12.03,10.34,13.44,1027,90,1.96,2,sky is clear
263,0.0,0.415,0.0,None,2022-01-11 23:00:00,11.85,11.41,9.79,13.44,1028,89,2.17,2,sky is clear
264,0.0,0.382,0.0,None,2022-01-12 00:00:00,11.16,10.66,9.72,13.44,1028,89,2.5,2,sky is clear
265,0.0,0.375,0.0,None,2022-01-12 01:00:00,10.39,9.78,8.72,12.89,1028,88,2.62,1,sky is clear
266,0.0,0.286,0.0,None,2022-01-12 02:00:00,10.39,9.78,8.72,12.89,1027,88,2.48,1,sky is clear
267,0.0,0.236,0.0,None,2022-01-12 03:00:00,10.39,9.73,8.72,12.89,1028,86,2.37,1,sky is clear
268,0.0,0.232,0.0,None,2022-01-12 04:00:00,9.88,8.71,7.72,12.89,1028,87,2.46,0,sky is clear
269,0.0,0.23,0.0,None,2022-01-12 05:00:00,10.86,10.27,8.12,12.89,1028,87,2.67,2,sky is clear
270,0.0,0.216,0.0,None,2022-01-12 06:00:00,11.3,10.76,7.57,12.33,1028,87,2.71,7,sky is clear
271,0.0,1.415,0.0,None,2022-01-12 07:00:00,10.52,9.85,7.57,11.78,1028,85,2.74,15,few clouds
272,0.258,0.0,0.086,Low,2022-01-12 08:00:00,10.25,9.55,7.01,11.22,1029,85,2.79,23,few clouds
273,0.188,0.0,0.374,Medium,2022-01-12 09:00:00,11.21,10.37,9.72,11.78,1029,76,3.35,18,few clouds
274,0.0,0.0,0.306,High,2022-01-12 10:00:00,12.38,11.55,12.23,12.89,1029,72,4.28,2,sky is clear
275,0.0,0.0,0.309,High,2022-01-12 11:00:00,13.48,12.63,12.79,13.72,1029,67,4.56,1,sky is clear
276,0.0,0.0,0.308,Very High,2022-01-12 12:00:00,14.06,13.09,13.12,14.72,1029,60,5.0,1,sky is clear
277,0.0,0.0,0.297,High,2022-01-12 13:00:00,14.57,13.49,13.9,14.79,1028,54,4.6,0,sky is clear
278,0.0,0.0,0.293,High,2022-01-12 14:00:00,14.59,13.41,14.45,15.34,1027,50,4.0,0,sky is clear
279,0.0,0.0,0.332,Medium,2022-01-12 15:00:00,14.57,13.21,13.99,15.34,1027,43,3.14,0,sky is clear
280,0.292,0.0,0.084,None,2022-01-12 16:00:00,14.57,13.0,13.99,14.79,1027,35,2.13,0,sky is clear
281,0.453,0.0,0.0,None,2022-01-12 17:00:00,14.48,13.26,13.9,14.72,1027,49,2.25,0,sky is clear
282,0.533,0.0,0.0,None,2022-01-12 18:00:00,12.12,10.8,11.72,13.44,1027,54,3.09,0,sky is clear
283,0.448,0.0,0.0,None,2022-01-12 19:00:00,12.14,10.87,11.45,13.44,1028,56,3.05,0,sky is clear
284,0.312,0.0,0.0,None,2022-01-12 20:00:00,10.83,9.43,9.72,12.33,1028,56,2.59,0,sky is clear
285,0.493,0.0,0.0,None,2022-01-12 21:00:00,11.3,9.84,10.72,12.33,1028,52,2.66,0,sky is clear
286,0.0,0.634,0.0,None,2022-01-12 22:00:00,11.02,9.43,10.72,11.78,1028,48,2.87,0,sky is clear
287,0.0,0.533,0.0,None,2022-01-12 23:00:00,10.75,9.11,10.34,11.22,1029,47,2.86,0,sky is clear
288,0.0,0.571,0.0,None,2022-01-13 00:00:00,10.56,8.98,10.1,11.22,1029,50,3.09,0,sky is clear
289,0.0,0.522,0.0,None,2022-01-13 01:00:00,9.82,8.2,9.72,10.67,1029,51,3.16,0,sky is clear
290,0.0,0.456,0.0,None,2022-01-13 02:00:00,9.86,8.25,9.72,10.67,1029,54,3.17,0,sky is clear
291,0.0,0.379,0.0,None,2022-01-13 03:00:00,9.68,8.05,9.45,10.11,1029,56,3.14,0,sky is clear
292,0.0,0.374,0.0,None,2022-01-13 04:00:00,9.53,7.83,8.99,10.11,1029,56,3.21,0,sky is clear
293,0.0,0.38,0.0,None,2022-01-13 05:00:00,8.64,6.66,8.34,9.0,1029,57,3.37,0,sky is clear
294,0.0,0.37,0.0,None,2022-01-13 06:00:00,7.97,5.82,7.72,9.0,1029,57,3.41,0,sky is clear
295,0.0,1.221,0.0,None,2022-01-13 07:00:00,7.86,5.69,4.23,8.44,1030,57,3.42,0,sky is clear
296,0.233,0.0,0.09,Low,2022-01-13 08:00:00,7.62,5.43,5.34,7.89,1030,58,3.36,0,sky is clear
297,0.0,0.0,0.256,High,2022-01-13 09:00:00,7.68,5.33,6.45,8.44,1030,59,3.67,0,sky is clear
298,0.0,0.0,0.255,High,2022-01-13 10:00:00,9.56,7.47,7.57,9.72,1031,46,3.99,0,sky is clear
299,0.0,0.0,0.29,High,2022-01-13 11:00:00,11.22,9.57,10.34,11.26,1031,45,3.59,0,sky is clear
300,0.0,0.0,0.277,Very High,2022-01-13 12:00:00,12.89,11.44,11.68,13.12,1031,46,3.22,0,sky is clear
301,0.0,0.0,0.527,High,2022-01-13 13:00:00,13.49,12.04,13.43,13.72,1030,44,3.12,0,sky is clear
302,0.0,0.0,0.552,Medium,2022-01-13 14:00:00,14.05,12.66,13.34,14.72,1029,44,2.96,0,sky is clear
303,0.002,0.0,0.299,Medium,2022-01-13 15:00:00,14.03,12.66,13.43,14.55,1029,45,2.73,0,sky is clear
304,0.294,0.0,0.084,None,2022-01-13 16:00:00,14.03,12.72,13.43,14.55,1029,47,1.88,0,sky is clear
305,0.648,0.0,0.001,None,2022-01-13 17:00:00,13.64,12.55,13.34,14.0,1030,57,2.34,0,sky is clear
306,0.532,0.0,0.0,None,2022-01-13 18:00:00,10.61,9.35,9.72,12.89,1030,62,2.71,0,sky is clear
307,0.619,0.0,0.0,None,2022-01-13 19:00:00,9.23,7.99,7.72,11.22,1031,67,2.39,0,sky is clear
308,0.617,0.0,0.0,None,2022-01-13 20:00:00,9.97,9.03,7.57,10.67,1031,70,2.16,0,sky is clear
309,0.413,0.0,0.0,None,2022-01-13 21:00:00,9.63,8.53,6.45,9.72,1031,72,2.29,0,sky is clear
310,0.0,0.494,0.0,None,2022-01-13 22:00:00,9.45,8.17,5.34,9.72,1031,73,2.5,0,sky is clear
311,0.0,0.602,0.0,None,2022-01-13 23:00:00,8.67,7.24,4.23,9.0,1031,75,2.51,0,sky is clear
312,0.0,0.39,0.0,None,2022-01-14 00:00:00,7.93,6.28,4.23,8.9,1031,76,2.63,0,sky is clear
313,0.0,0.24,0.0,None,2022-01-14 01:00:00,6.75,4.86,3.68,8.34,1031,77,2.65,0,sky is clear
314,0.0,0.299,0.0,None,2022-01-14 02:00:00,7.46,5.71,3.68,7.72,1031,78,2.64,0,sky is clear
315,0.0,0.319,0.0,None,2022-01-14 03:00:00,6.68,4.7,3.68,6.77,1031,80,2.75,0,sky is clear
316,0.0,0.242,0.0,None,2022-01-14 04:00:00,6.61,4.48,3.12,6.77,1031,81,2.94,0,sky is clear
317,0.0,0.229,0.0,None,2022-01-14 05:00:00,6.58,4.4,2.57,6.77,1031,82,3.01,1,sky is clear
318,0.0,0.22,0.0,None,2022-01-14 06:00:00,6.58,4.39,2.01,6.77,1031,83,3.02,5,sky is clear
319,0.0,1.333,0.0,None,2022-01-14 07:00:00,6.4,4.11,2.01,6.72,1031,83,3.12,8,sky is clear
320,0.302,0.0,0.085,Low,2022-01-14 08:00:00,6.23,3.82,2.01,6.72,1031,84,3.25,7,sky is clear
321,0.0,0.0,0.236,High,2022-01-14 09:00:00,7.06,4.53,5.66,7.72,1031,80,3.74,2,sky is clear
322,0.0,0.0,0.242,High,2022-01-14 10:00:00,9.54,7.77,7.23,9.59,1032,62,3.33,0,sky is clear
323,0.0,0.0,0.247,Very High,2022-01-14 11:00:00,10.69,9.36,8.9,10.72,1032,59,2.86,3,sky is clear
324,0.0,0.0,0.312,High,2022-01-14 12:00:00,11.78,10.48,10.34,11.82,1031,56,2.67,5,sky is clear
325,0.0,0.0,0.237,Very High,2022-01-14 13:00:00,12.4,11.03,11.45,12.88,1030,51,2.47,18,few clouds
326,0.0,0.0,0.255,High,2022-01-14 14:00:00,12.39,10.99,12.01,12.89,1030,50,2.31,29,scattered clouds
327,0.0,0.0,0.304,Medium,2022-01-14 15:00:00,12.44,11.02,12.32,13.72,1029,49,2.1,14,few clouds
328,0.191,0.0,0.094,None,2022-01-14 16:00:00,11.94,10.42,11.45,13.72,1029,47,1.35,4,sky is clear
329,0.232,0.0,0.002,None,2022-01-14 17:00:00,11.29,9.81,10.34,12.33,1029,51,1.41,6,sky is clear
330,0.492,0.0,0.0,None,2022-01-14 18:00:00,10.11,8.69,8.72,11.22,1029,58,1.73,17,few clouds
331,1.476,0.0,0.0,None,2022-01-14 19:00:00,8.24,7.02,6.72,10.67,1029,77,2.14,53,broken clouds
332,0.925,0.0,0.0,None,2022-01-14 20:00:00,7.36,6.31,5.72,9.55,1030,81,1.8,83,broken clouds
333,0.589,0.0,0.0,None,2022-01-14 21:00:00,7.63,6.5,5.34,9.0,1029,81,1.93,89,overcast clouds
334,0.0,0.557,0.0,None,2022-01-14 22:00:00,8.06,6.97,4.23,8.72,1029,80,1.96,82,broken clouds
335,0.0,0.526,0.0,None,2022-01-14 23:00:00,7.46,6.01,3.12,7.72,1029,81,2.25,40,scattered clouds
336,0.0,0.502,0.0,None,2022-01-15 00:00:00,7.46,5.91,2.57,7.72,1029,83,2.38,7,sky is clear
337,0.0,0.437,0.0,None,2022-01-15 01:00:00,7.18,5.54,2.01,7.72,1029,83,2.43,16,few clouds
338,0.0,0.378,0.0,None,2022-01-15 02:00:00,6.73,4.86,2.01,7.72,1028,83,2.61,34,scattered clouds
339,0.0,0.227,0.0,None,2022-01-15 03:00:00,6.56,4.6,2.01,7.72,1028,83,2.69,66,broken clouds
340,0.0,0.234,0.0,None,2022-01-15 04:00:00,6.18,4.19,5.1,6.72,1028,83,2.64,80,broken clouds
341,0.0,0.223,0.0,None,2022-01-15 05:00:00,7.03,5.21,5.66,7.72,1027,83,2.62,51,broken clouds
342,0.0,0.235,0.0,None,2022-01-15 06:00:00,7.03,5.12,5.66,7.72,1027,83,2.75,58,broken clouds
343,0.0,0.232,0.0,None,2022-01-15 07:00:00,6.94,4.95,2.01,7.72,1027,83,2.83,76,broken clouds
344,0.741,0.0,0.054,None,2022-01-15 08:00:00,6.94,4.89,2.01,7.72,1027,82,2.92,85,overcast clouds
345,0.282,0.0,0.14,Low,2022-01-15 09:00:00,7.22,5.01,6.21,7.72,1028,80,3.26,96,overcast clouds
346,0.807,0.0,0.213,None,2022-01-15 10:00:00,9.53,7.74,6.77,9.59,1028,64,3.36,96,overcast clouds
347,0.867,0.0,0.468,Medium,2022-01-15 11:00:00,10.12,8.83,8.44,10.15,1028,63,2.91,98,overcast clouds
348,0.991,0.0,0.365,None,2022-01-15 12:00:00,10.66,9.45,9.54,10.72,1027,64,2.83,78,broken clouds
349,0.072,0.0,0.345,Medium,2022-01-15 13:00:00,12.33,11.24,10.66,12.72,1027,62,2.87,48,scattered clouds
350,0.019,0.0,0.259,Medium,2022-01-15 14:00:00,12.96,11.9,12.32,13.72,1026,61,2.99,42,scattered clouds
351,0.0,0.0,0.289,Medium,2022-01-15 15:00:00,13.03,11.98,12.88,14.72,1026,61,2.92,42,scattered clouds
352,0.141,0.0,0.088,Low,2022-01-15 16:00:00,13.04,11.91,12.57,14.72,1025,58,2.25,60,broken clouds
353,0.219,0.0,0.001,None,2022-01-15 17:00:00,12.39,11.23,12.37,13.44,1026,59,2.23,74,broken clouds
354,0.639,0.0,0.0,None,2022-01-15 18:00:00,11.74,10.51,9.79,12.89,1026,59,2.63,74,broken clouds
355,0.889,0.0,0.0,None,2022-01-15 19:00:00,10.88,9.85,8.68,11.78,1026,70,2.36,13,few clouds
356,0.373,0.0,0.0,None,2022-01-15 20:00:00,10.45,9.43,7.57,10.72,1026,72,2.42,15,few clouds
357,0.38,0.0,0.0,None,2022-01-15 21:00:00,10.11,9.08,6.45,10.72,1026,73,2.59,31,scattered clouds
358,0.0,0.971,0.0,None,2022-01-15 22:00:00,10.11,9.06,5.9,10.72,1026,72,2.77,58,broken clouds
359,0.0,0.788,0.0,None,2022-01-15 23:00:00,9.9,8.47,4.79,10.72,1026,73,2.86,66,broken clouds
360,0.0,1.557,0.0,None,2022-01-16 00:00:00,9.9,8.38,4.79,10.72,1026,75,3.02,49,scattered clouds
361,0.0,0.695,0.0,None,2022-01-16 01:00:00,10.14,9.19,8.99,10.72,1027,76,3.02,62,broken clouds
362,0.0,0.239,0.0,None,2022-01-16 02:00:00,9.46,7.83,8.44,9.72,1027,75,3.06,82,broken clouds
363,0.0,0.35,0.0,None,2022-01-16 03:00:00,9.46,7.75,8.44,9.72,1027,75,3.19,99,overcast clouds
364,0.0,0.249,0.0,None,2022-01-16 04:00:00,9.29,7.59,7.79,9.72,1027,74,3.12,99,overcast clouds
365,0.0,0.242,0.0,None,2022-01-16 05:00:00,10.12,9.07,8.43,10.15,1027,72,3.01,99,overcast clouds
366,0.0,0.242,0.0,None,2022-01-16 06:00:00,9.05,7.36,8.34,9.72,1028,77,3.01,100,overcast clouds
367,0.0,1.191,0.0,None,2022-01-16 07:00:00,9.58,7.95,8.44,9.72,1028,76,3.1,98,overcast clouds
368,0.419,0.0,0.032,None,2022-01-16 08:00:00,9.58,7.89,8.34,9.72,1028,75,3.21,97,overcast clouds
369,0.061,0.0,0.177,Medium,2022-01-16 09:00:00,10.56,9.58,7.01,10.7,1029,73,3.48,96,overcast clouds
370,0.772,0.0,0.39,Low,2022-01-16 10:00:00,11.67,10.75,8.68,11.82,1030,71,3.37,98,overcast clouds
371,0.467,0.0,0.519,Medium,2022-01-16 11:00:00,12.31,11.42,10.66,12.72,1030,70,3.16,99,overcast clouds
372,0.646,0.0,0.546,Medium,2022-01-16 12:00:00,13.94,13.17,11.77,14.04,1030,68,3.12,98,overcast clouds
373,0.0,0.0,0.36,Medium,2022-01-16 13:00:00,14.59,13.85,14.0,14.72,1030,67,3.2,98,overcast clouds
374,0.288,0.0,0.334,Low,2022-01-16 14:00:00,14.59,13.85,14.54,15.01,1030,67,3.12,96,overcast clouds
375,0.083,0.0,0.249,Medium,2022-01-16 15:00:00,15.16,14.45,14.54,15.72,1029,66,2.8,95,overcast clouds
376,0.754,0.0,0.038,None,2022-01-16 16:00:00,14.59,13.88,14.45,15.11,1030,68,1.89,86,overcast clouds
377,0.694,0.0,0.003,None,2022-01-16 17:00:00,14.06,13.38,13.34,14.72,1030,71,2.12,40,scattered clouds
378,0.967,0.0,0.0,None,2022-01-16 18:00:00,14.05,13.63,12.57,14.72,1031,81,2.35,51,broken clouds
379,2.148,0.0,0.0,None,2022-01-16 19:00:00,12.52,11.97,10.9,12.72,1032,82,1.91,73,broken clouds
380,0.97,0.0,0.0,None,2022-01-16 20:00:00,12.69,12.26,9.79,13.72,1032,86,1.81,90,overcast clouds
381,0.503,0.0,0.0,None,2022-01-16 21:00:00,12.01,11.51,8.68,12.72,1032,86,2.0,92,overcast clouds
382,0.0,0.612,0.0,None,2022-01-16 22:00:00,11.91,11.38,8.12,12.72,1032,85,2.14,92,overcast clouds
383,0.0,0.612,0.0,None,2022-01-16 23:00:00,11.3,10.76,7.01,11.72,1033,87,2.06,91,overcast clouds
384,0.0,0.546,0.0,None,2022-01-17 00:00:00,10.45,9.82,6.45,10.72,1033,87,2.15,97,overcast clouds
385,0.0,0.524,0.0,None,2022-01-17 01:00:00,10.35,9.74,9.45,10.72,1033,88,2.19,94,overcast clouds
386,0.0,0.506,0.0,None,2022-01-17 02:00:00,9.6,8.44,8.43,10.72,1033,81,2.37,48,scattered clouds
387,0.0,0.323,0.0,None,2022-01-17 03:00:00,9.57,8.41,7.79,9.72,1032,83,2.37,20,few clouds
388,0.0,0.322,0.0,None,2022-01-17 04:00:00,8.28,6.93,7.32,8.72,1032,89,2.31,14,few clouds
389,0.0,0.317,0.0,None,2022-01-17 05:00:00,7.42,5.93,6.77,7.79,1032,90,2.29,14,few clouds
390,0.0,0.339,0.0,None,2022-01-17 06:00:00,7.42,5.88,6.77,7.79,1032,91,2.36,11,few clouds
391,0.0,1.551,0.0,None,2022-01-17 07:00:00,7.07,5.51,5.66,7.72,1032,92,2.31,58,broken clouds
392,0.568,0.0,0.107,None,2022-01-17 08:00:00,7.28,5.77,6.21,8.44,1032,93,2.29,98,overcast clouds
393,0.0,0.0,0.264,Medium,2022-01-17 09:00:00,8.96,7.33,7.32,9.72,1033,89,2.89,99,overcast clouds
394,0.0,0.0,0.268,High,2022-01-17 10:00:00,12.31,11.4,8.99,12.37,1033,69,2.34,29,scattered clouds
395,0.0,0.0,0.292,High,2022-01-17 11:00:00,14.0,13.18,11.68,14.04,1034,66,1.78,1,sky is clear
396,0.0,0.0,0.277,High,2022-01-17 12:00:00,15.12,14.23,13.34,15.15,1033,59,1.33,2,sky is clear
397,0.0,0.0,0.27,High,2022-01-17 13:00:00,15.67,14.86,14.23,15.72,1032,60,1.23,27,scattered clouds
398,0.0,0.0,0.259,High,2022-01-17 14:00:00,15.72,14.86,15.01,16.72,1031,58,1.56,81,broken clouds
399,0.0,0.0,0.251,Medium,2022-01-17 15:00:00,15.71,14.8,14.54,16.72,1030,56,1.58,88,overcast clouds
400,0.192,0.0,0.117,None,2022-01-17 16:00:00,15.71,14.8,14.54,16.72,1030,56,0.56,76,broken clouds
401,0.252,0.0,0.007,None,2022-01-17 17:00:00,14.59,13.57,14.45,15.11,1030,56,0.67,4,sky is clear
402,0.821,0.0,0.0,None,2022-01-17 18:00:00,12.89,11.8,10.72,14.0,1030,60,0.33,1,sky is clear
403,0.582,0.0,0.0,None,2022-01-17 19:00:00,10.74,9.85,8.72,12.89,1030,76,1.37,0,sky is clear
404,0.648,0.0,0.0,None,2022-01-17 20:00:00,10.05,9.25,8.72,11.78,1031,82,1.79,0,sky is clear
405,0.433,0.0,0.0,None,2022-01-17 21:00:00,9.71,9.15,8.68,11.12,1031,83,1.67,0,sky is clear
406,0.0,0.63,0.0,None,2022-01-17 22:00:00,10.07,9.35,7.57,11.22,1030,85,1.88,9,sky is clear
407,0.0,0.49,0.0,None,2022-01-17 23:00:00,9.86,9.11,6.45,11.22,1031,86,1.9,38,scattered clouds
408,0.0,0.277,0.0,None,2022-01-18 00:00:00,7.96,6.76,5.9,10.01,1031,87,2.06,67,broken clouds
409,0.0,0.292,0.0,None,2022-01-18 01:00:00,8.81,7.66,8.72,10.01,1031,86,2.18,61,broken clouds
410,0.0,0.273,0.0,None,2022-01-18 02:00:00,8.81,7.59,8.72,8.99,1030,86,2.26,68,broken clouds
411,0.0,0.33,0.0,None,2022-01-18 03:00:00,8.63,7.41,8.34,8.72,1030,87,2.22,84,broken clouds
412,0.0,0.294,0.0,None,2022-01-18 04:00:00,8.63,7.36,8.43,8.9,1030,87,2.29,83,broken clouds
413,0.0,0.249,0.0,None,2022-01-18 05:00:00,7.95,6.53,7.72,8.43,1030,87,2.33,69,broken clouds
414,0.0,0.291,0.0,None,2022-01-18 06:00:00,7.77,6.29,7.23,7.88,1030,87,2.36,29,scattered clouds
415,0.0,1.158,0.0,None,2022-01-18 07:00:00,6.89,5.26,6.22,7.32,1030,87,2.35,27,scattered clouds
416,0.215,0.0,0.096,Low,2022-01-18 08:00:00,6.71,4.98,4.79,7.23,1031,86,2.43,12,few clouds
417,0.301,0.0,0.447,Medium,2022-01-18 09:00:00,7.4,5.34,6.77,7.79,1031,83,3.07,7,sky is clear
418,0.0,0.0,0.297,High,2022-01-18 10:00:00,11.75,10.08,8.43,11.82,1031,42,2.33,7,sky is clear
419,0.0,0.0,0.246,High,2022-01-18 11:00:00,12.88,11.32,10.57,12.93,1031,42,1.78,6,sky is clear
420,0.0,0.0,0.301,High,2022-01-18 12:00:00,14.01,12.54,12.23,14.04,1031,41,1.42,4,sky is clear
421,0.0,0.0,0.243,High,2022-01-18 13:00:00,14.57,13.07,13.34,14.72,1030,38,1.15,2,sky is clear
422,0.0,0.0,0.291,High,2022-01-18 14:00:00,15.13,13.77,13.99,15.72,1030,41,0.82,2,sky is clear
423,0.0,0.0,0.305,Medium,2022-01-18 15:00:00,15.17,13.89,15.01,15.9,1029,44,0.53,0,sky is clear
424,0.16,0.0,0.109,Low,2022-01-18 16:00:00,15.05,13.84,13.72,15.9,1029,47,0.06,0,sky is clear
425,0.287,0.0,0.002,None,2022-01-18 17:00:00,13.15,11.77,12.72,14.45,1029,48,0.4,0,sky is clear
426,0.567,0.0,0.0,None,2022-01-18 18:00:00,10.93,9.62,9.72,13.43,1030,59,1.05,0,sky is clear
427,0.666,0.0,0.0,None,2022-01-18 19:00:00,10.09,9.11,8.72,11.77,1030,75,1.56,0,sky is clear
428,0.666,0.0,0.0,None,2022-01-18 20:00:00,9.06,8.3,7.72,11.22,1030,82,1.77,0,sky is clear
429,1.047,0.0,0.0,None,2022-01-18 21:00:00,7.7,6.61,5.72,10.11,1031,87,1.9,0,sky is clear
430,0.0,0.498,0.0,None,2022-01-18 22:00:00,8.3,7.41,7.01,10.11,1031,89,1.79,0,sky is clear
431,0.0,0.452,0.0,None,2022-01-18 23:00:00,6.5,5.39,4.72,9.55,1032,89,1.73,0,sky is clear
432,0.0,0.429,0.0,None,2022-01-19 00:00:00,5.94,4.67,4.72,8.9,1031,86,1.8,0,sky is clear
433,0.0,0.307,0.0,None,2022-01-19 01:00:00,6.05,4.75,5.72,7.23,1031,84,1.84,0,sky is clear
434,0.0,0.466,0.0,None,2022-01-19 02:00:00,7.42,6.14,6.77,7.72,1031,84,2.05,0,sky is clear
435,0.0,0.286,0.0,None,2022-01-19 03:00:00,6.39,4.59,5.66,6.72,1031,84,2.45,17,few clouds
436,0.0,0.295,0.0,None,2022-01-19 04:00:00,5.35,3.32,4.54,6.12,1031,85,2.5,17,few clouds
437,0.0,0.298,0.0,None,2022-01-19 05:00:00,5.35,3.33,4.54,6.12,1030,84,2.48,0,sky is clear
438,0.0,0.782,0.0,None,2022-01-19 06:00:00,4.84,2.6,4.72,6.68,1031,85,2.63,0,sky is clear
439,0.0,1.059,0.0,None,2022-01-19 07:00:00,5.88,3.73,5.72,6.68,1031,84,2.77,4,sky is clear
440,0.163,0.0,0.117,Low,2022-01-19 08:00:00,5.22,2.93,4.72,6.68,1031,84,2.79,9,sky is clear
441,0.0,0.0,0.284,High,2022-01-19 09:00:00,6.37,4.19,5.66,7.23,1032,83,2.95,0,sky is clear
442,0.0,0.0,0.278,High,2022-01-19 10:00:00,8.76,7.43,6.77,9.72,1032,75,2.4,0,sky is clear
